userId	title	itemId	rank
1505	 Daft Punk	56	40
1505	 Kelly Clarkson	291	41
1505	 All Time Low	687	42
1505	 P!nk	302	43
1505	 Avenged Sevenfold	1672	44
1505	 Black Eyed Peas	306	45
1505	 My Chemical Romance	209	46
1505	 Green Day	230	47
1505	 The Cure	159	48
1505	 Britney Spears	289	49
1505	 Within Temptation	518	50
1133	 The Beatles	227	1
1133	 Radiohead	154	2
1133	 Pink Floyd	163	3
1133	 Beyoncé	295	4
1133	 Lady Gaga	89	5
1133	 Placebo	173	6
1133	 Daft Punk	56	7
1133	 System of a Down	198	8
1133	 Björk	1098	9
1133	 Britney Spears	289	10
1133	 Depeche Mode	72	11
1133	 Christina Aguilera	292	12
1133	 Paramore	498	13
1133	 Madonna	67	14
1133	 Shakira	701	15
1133	 Katy Perry	300	16
1133	 Avril Lavigne	333	17
1133	 Taylor Swift	344	18
1133	 Evanescence	378	19
1133	 Glee Cast	679	20
1133	 U2	511	21
1133	 30 Seconds to Mars	486	22
1133	 Muse	190	23
1133	 Kylie Minogue	55	24
1133	 Miley Cyrus	461	25
1133	 Ke$ha	466	26
1133	 Duran Duran	51	27
1133	 Coldplay	65	28
1133	 Blur	203	29
1133	 Arctic Monkeys	207	30
1133	 The Killers	229	31
1133	 Nirvana	234	32
1133	 Iron Maiden	917	33
1133	 Amy Winehouse	903	34
1133	 Led Zeppelin	1412	35
1133	 Metallica	707	36
1133	 Michael Jackson	157	37
1133	 Pearl Jam	614	38
1133	 a-ha	187	39
1133	 Nine Inch Nails	233	40
1133	 Linkin Park	377	41
1133	 Kelly Clarkson	291	42
1133	 All Time Low	687	43
1133	 P!nk	302	44
1133	 Avenged Sevenfold	1672	45
1133	 Black Eyed Peas	306	46
1133	 My Chemical Romance	209	47
1133	 Green Day	230	48
1133	 The Cure	159	49
1133	 Chico Buarque	1755	50
785	 Michael Jackson	157	1
785	 Amy Winehouse	903	2
785	 Iron Maiden	917	3
785	 Radiohead	154	4
785	 The Beatles	227	5
785	 Björk	1098	6
785	 Lady Gaga	89	7
785	 Christina Aguilera	292	8
785	 Shakira	701	9
785	 The Cure	159	10
785	 Katy Perry	300	11
785	 Taylor Swift	344	12
785	 Rihanna	288	13
785	 Madonna	67	14
785	 Paramore	498	15
785	 Britney Spears	289	16
785	 Depeche Mode	72	17
785	 Avril Lavigne	333	18
785	 Glee Cast	679	19
785	 Beyoncé	295	20
785	 U2	511	21
785	 30 Seconds to Mars	486	22
785	 Muse	190	23
785	 Pink Floyd	163	24
785	 Kylie Minogue	55	25
785	 Miley Cyrus	461	26
785	 Ke$ha	466	27
785	 Duran Duran	51	28
785	 Coldplay	65	29
785	 Blur	203	30
785	 Arctic Monkeys	207	31
785	 Placebo	173	32
785	 The Killers	229	33
785	 Nirvana	234	34
785	 Led Zeppelin	1412	35
785	 Metallica	707	36
785	 Pearl Jam	614	37
785	 a-ha	187	38
785	 System of a Down	198	39
785	 Daft Punk	56	40
785	 Nine Inch Nails	233	41
785	 Linkin Park	377	42
785	 Kelly Clarkson	291	43
785	 All Time Low	687	44
785	 P!nk	302	45
785	 Avenged Sevenfold	1672	46
785	 Black Eyed Peas	306	47
785	 My Chemical Romance	209	48
785	 Green Day	230	49
785	 Rita Lee	1771	50
1044	 U2	511	1
1044	 The Beatles	227	2
1044	 Elliott Smith	615	3
1044	 Frank Zappa	2624	4
1044	 Swans	5299	5
1044	 Tricky	4316	6
1044	 Captain Beefheart & His Magic Band	2475	7
1044	 Melvins	1202	8
1044	 The Mars Volta	964	9
1044	 Sonic Youth	1504	10
1044	 Joanna Newsom	1732	11
1044	 The Rolling Stones	735	12
1044	 Crystal Castles	757	13
1044	 Animal Collective	440	14
1044	 The Cramps	3430	15
1044	 Throbbing Gristle	2470	16
1044	 Pink Floyd	163	17
1044	 Radiohead	154	18
1044	 Coldplay	65	19
1044	 Blur	203	20
1044	 Arctic Monkeys	207	21
1044	 Placebo	173	22
1044	 The Killers	229	23
1044	 Nirvana	234	24
1044	 Iron Maiden	917	25
1044	 Amy Winehouse	903	26
1044	 Led Zeppelin	1412	27
1044	 Metallica	707	28
1044	 Michael Jackson	157	29
1044	 Pearl Jam	614	30
1044	 a-ha	187	31
1044	 Björk	1098	32
1044	 System of a Down	198	33
1044	 Daft Punk	56	34
1044	 Nine Inch Nails	233	35
1044	 Linkin Park	377	36
1044	 Kelly Clarkson	291	37
1044	 All Time Low	687	38
1044	 P!nk	302	39
1044	 Avenged Sevenfold	1672	40
1044	 Black Eyed Peas	306	41
1044	 My Chemical Romance	209	42
1044	 Green Day	230	43
1044	 The Cure	159	44
1044	 Britney Spears	289	45
1044	 Depeche Mode	72	46
1044	 Lady Gaga	89	47
1044	 Christina Aguilera	292	48
1044	 Paramore	498	49
1044	 Madonna	67	50
814	 Paramore	498	1
814	 Avril Lavigne	333	2
814	 Miley Cyrus	461	3
814	 Rihanna	288	4
814	 Lady Gaga	89	5
814	 Christina Aguilera	292	6
814	 Madonna	67	7
814	 Shakira	701	8
814	 The Beatles	227	9
814	 Katy Perry	300	10
814	 Taylor Swift	344	11
814	 Evanescence	378	12
814	 Glee Cast	679	13
814	 Beyoncé	295	14
814	 U2	511	15
814	 30 Seconds to Mars	486	16
814	 Muse	190	17
814	 Pink Floyd	163	18
814	 Kylie Minogue	55	19
814	 Radiohead	154	20
814	 Ke$ha	466	21
814	 Duran Duran	51	22
814	 Coldplay	65	23
814	 Blur	203	24
814	 Arctic Monkeys	207	25
814	 Placebo	173	26
814	 The Killers	229	27
814	 Nirvana	234	28
814	 Iron Maiden	917	29
814	 Amy Winehouse	903	30
814	 Led Zeppelin	1412	31
814	 Metallica	707	32
814	 Michael Jackson	157	33
814	 Pearl Jam	614	34
814	 a-ha	187	35
814	 Björk	1098	36
814	 System of a Down	198	37
814	 Daft Punk	56	38
814	 Nine Inch Nails	233	39
814	 Linkin Park	377	40
814	 Kelly Clarkson	291	41
814	 All Time Low	687	42
814	 P!nk	302	43
814	 Avenged Sevenfold	1672	44
814	 Black Eyed Peas	306	45
814	 My Chemical Romance	209	46
814	 Green Day	230	47
814	 The Cure	159	48
814	 Britney Spears	289	49
814	 Depeche Mode	72	50
1589	 Avenged Sevenfold	1672	1
1589	 All Time Low	687	2
1589	 Radiohead	154	3
1589	 Iron Maiden	917	4
1589	 Paramore	498	5
1589	 Muse	190	6
1589	 Coldplay	65	7
1589	 Led Zeppelin	1412	8
1589	 Metallica	707	9
1589	 Michael Jackson	157	10
1589	 Pearl Jam	614	11
1589	 a-ha	187	12
1589	 Björk	1098	13
1589	 System of a Down	198	14
1589	 Daft Punk	56	15
1589	 Nine Inch Nails	233	16
1589	 Linkin Park	377	17
1589	 Kelly Clarkson	291	18
1589	 P!nk	302	19
1589	 Black Eyed Peas	306	20
1589	 My Chemical Romance	209	21
1589	 Green Day	230	22
1589	 The Cure	159	23
1589	 Britney Spears	289	24
1589	 Depeche Mode	72	25
1589	 Lady Gaga	89	26
1589	 Christina Aguilera	292	27
1589	 Madonna	67	28
1589	 Rihanna	288	29
1589	 Shakira	701	30
1589	 The Beatles	227	31
1589	 Katy Perry	300	32
1589	 Avril Lavigne	333	33
1589	 Taylor Swift	344	34
1589	 Evanescence	378	35
1589	 Glee Cast	679	36
1589	 Beyoncé	295	37
1589	 U2	511	38
1589	 30 Seconds to Mars	486	39
1589	 Pink Floyd	163	40
1589	 Kylie Minogue	55	41
1589	 Miley Cyrus	461	42
1589	 Ke$ha	466	43
1589	 Duran Duran	51	44
1589	 Blur	203	45
1589	 Arctic Monkeys	207	46
1589	 Placebo	173	47
1589	 The Killers	229	48
1589	 Nirvana	234	49
1589	 Amy Winehouse	903	50
1058	 Rihanna	288	1
1058	 Katy Perry	300	2
1058	 Shakira	701	3
1058	 Beyoncé	295	4
1058	 Miley Cyrus	461	5
1058	 Ke$ha	466	6
1058	 Britney Spears	289	7
1058	 Lady Gaga	89	8
1058	 Christina Aguilera	292	9
1058	 Paramore	498	10
1058	 Madonna	67	11
1058	 The Beatles	227	12
1058	 Avril Lavigne	333	13
1058	 Taylor Swift	344	14
1058	 Evanescence	378	15
1058	 Glee Cast	679	16
1058	 U2	511	17
1058	 30 Seconds to Mars	486	18
1058	 Muse	190	19
1058	 Pink Floyd	163	20
1058	 Kylie Minogue	55	21
1058	 Radiohead	154	22
1058	 Duran Duran	51	23
1058	 Coldplay	65	24
1058	 Blur	203	25
1058	 Arctic Monkeys	207	26
1058	 Placebo	173	27
1058	 The Killers	229	28
1058	 Nirvana	234	29
1058	 Iron Maiden	917	30
1058	 Amy Winehouse	903	31
1058	 Led Zeppelin	1412	32
1058	 Metallica	707	33
1058	 Michael Jackson	157	34
1058	 Pearl Jam	614	35
1058	 a-ha	187	36
1058	 Björk	1098	37
1058	 System of a Down	198	38
1058	 Daft Punk	56	39
1058	 Nine Inch Nails	233	40
1058	 Linkin Park	377	41
1058	 Kelly Clarkson	291	42
1058	 All Time Low	687	43
1058	 P!nk	302	44
1058	 Avenged Sevenfold	1672	45
1058	 Black Eyed Peas	306	46
1058	 My Chemical Romance	209	47
1058	 Green Day	230	48
1058	 The Cure	159	49
1058	 Depeche Mode	72	50
1144	 Buddy Guy	2894	1
1144	 ZZ Top	2901	2
1144	 Gary Moore	6959	3
1144	 Bob Dylan	212	4
1144	 Stevie Ray Vaughan	2842	5
1144	 B.B. King	7056	6
1144	 Lynyrd Skynyrd	2834	7
1144	 Cream	2855	8
1144	 Janis Joplin	2786	9
1144	 The Beatles	227	10
1144	 Led Zeppelin	1412	11
1144	 Metallica	707	12
1144	 Michael Jackson	157	13
1144	 Pearl Jam	614	14
1144	 a-ha	187	15
1144	 Björk	1098	16
1144	 System of a Down	198	17
1144	 Daft Punk	56	18
1144	 Nine Inch Nails	233	19
1144	 Linkin Park	377	20
1144	 Kelly Clarkson	291	21
1144	 All Time Low	687	22
1144	 P!nk	302	23
1144	 Avenged Sevenfold	1672	24
1144	 Black Eyed Peas	306	25
1144	 My Chemical Romance	209	26
1144	 Green Day	230	27
1144	 The Cure	159	28
1144	 Britney Spears	289	29
1144	 Depeche Mode	72	30
1144	 Lady Gaga	89	31
1144	 Christina Aguilera	292	32
1144	 Paramore	498	33
1144	 Madonna	67	34
1144	 Rihanna	288	35
1144	 Shakira	701	36
1144	 Katy Perry	300	37
1144	 Avril Lavigne	333	38
1144	 Taylor Swift	344	39
1144	 Evanescence	378	40
1144	 Glee Cast	679	41
1144	 Beyoncé	295	42
1144	 U2	511	43
1144	 30 Seconds to Mars	486	44
1144	 Muse	190	45
1144	 Pink Floyd	163	46
1144	 Kylie Minogue	55	47
1144	 Miley Cyrus	461	48
1144	 Radiohead	154	49
1144	 Ke$ha	466	50
31	 Depeche Mode	72	1
31	 Madonna	67	2
31	 Kylie Minogue	55	3
31	 The Beatles	227	4
31	 Daft Punk	56	5
31	 Lady Gaga	89	6
31	 Christina Aguilera	292	7
31	 Paramore	498	8
31	 Rihanna	288	9
31	 Shakira	701	10
31	 Katy Perry	300	11
31	 Avril Lavigne	333	12
31	 Taylor Swift	344	13
31	 Evanescence	378	14
31	 Glee Cast	679	15
31	 Beyoncé	295	16
31	 U2	511	17
31	 30 Seconds to Mars	486	18
31	 Muse	190	19
31	 Pink Floyd	163	20
31	 Miley Cyrus	461	21
31	 Radiohead	154	22
31	 Ke$ha	466	23
31	 Duran Duran	51	24
31	 Coldplay	65	25
31	 Blur	203	26
31	 Arctic Monkeys	207	27
31	 Placebo	173	28
31	 The Killers	229	29
31	 Nirvana	234	30
31	 Iron Maiden	917	31
31	 Amy Winehouse	903	32
31	 Led Zeppelin	1412	33
31	 Metallica	707	34
31	 Michael Jackson	157	35
31	 Pearl Jam	614	36
31	 a-ha	187	37
31	 Björk	1098	38
31	 System of a Down	198	39
31	 Nine Inch Nails	233	40
31	 Linkin Park	377	41
31	 Kelly Clarkson	291	42
31	 All Time Low	687	43
31	 P!nk	302	44
31	 Avenged Sevenfold	1672	45
31	 Black Eyed Peas	306	46
31	 My Chemical Romance	209	47
31	 Green Day	230	48
31	 Britney Spears	289	49
31	 The Cure	159	50
2092	 Arctic Monkeys	207	1
2092	 Placebo	173	2
2092	 The Beatles	227	3
2092	 Britney Spears	289	4
2092	 Depeche Mode	72	5
2092	 Lady Gaga	89	6
2092	 Christina Aguilera	292	7
2092	 Paramore	498	8
2092	 Madonna	67	9
2092	 Rihanna	288	10
2092	 Shakira	701	11
2092	 Katy Perry	300	12
2092	 Avril Lavigne	333	13
2092	 Taylor Swift	344	14
2092	 Evanescence	378	15
2092	 Glee Cast	679	16
2092	 Beyoncé	295	17
2092	 U2	511	18
2092	 30 Seconds to Mars	486	19
2092	 Muse	190	20
2092	 Pink Floyd	163	21
2092	 Kylie Minogue	55	22
2092	 Miley Cyrus	461	23
2092	 Radiohead	154	24
2092	 Ke$ha	466	25
2092	 Duran Duran	51	26
2092	 Coldplay	65	27
2092	 Blur	203	28
2092	 The Killers	229	29
2092	 Nirvana	234	30
2092	 Iron Maiden	917	31
2092	 Amy Winehouse	903	32
2092	 Led Zeppelin	1412	33
2092	 Metallica	707	34
2092	 Michael Jackson	157	35
2092	 Pearl Jam	614	36
2092	 a-ha	187	37
2092	 Björk	1098	38
2092	 System of a Down	198	39
2092	 Daft Punk	56	40
2092	 Nine Inch Nails	233	41
2092	 Linkin Park	377	42
2092	 Kelly Clarkson	291	43
2092	 All Time Low	687	44
2092	 P!nk	302	45
2092	 Avenged Sevenfold	1672	46
2092	 Black Eyed Peas	306	47
2092	 My Chemical Romance	209	48
2092	 The Cure	159	49
2092	 Wolfmother	3475	50
821	 Nine Inch Nails	233	1
821	 Radiohead	154	2
821	 Muse	190	3
821	 Coldplay	65	4
821	 Arctic Monkeys	207	5
821	 Evanescence	378	6
821	 Depeche Mode	72	7
821	 The Killers	229	8
821	 Nirvana	234	9
821	 Iron Maiden	917	10
821	 Amy Winehouse	903	11
821	 Led Zeppelin	1412	12
821	 Metallica	707	13
821	 Michael Jackson	157	14
821	 Pearl Jam	614	15
821	 a-ha	187	16
821	 Björk	1098	17
821	 System of a Down	198	18
821	 Daft Punk	56	19
821	 Linkin Park	377	20
821	 Kelly Clarkson	291	21
821	 All Time Low	687	22
821	 P!nk	302	23
821	 Avenged Sevenfold	1672	24
821	 Black Eyed Peas	306	25
821	 My Chemical Romance	209	26
821	 Green Day	230	27
821	 The Cure	159	28
821	 Britney Spears	289	29
821	 Lady Gaga	89	30
821	 Christina Aguilera	292	31
821	 Paramore	498	32
821	 Madonna	67	33
821	 Rihanna	288	34
821	 Shakira	701	35
821	 The Beatles	227	36
821	 Katy Perry	300	37
821	 Avril Lavigne	333	38
821	 Taylor Swift	344	39
821	 Glee Cast	679	40
821	 Beyoncé	295	41
821	 U2	511	42
821	 30 Seconds to Mars	486	43
821	 Pink Floyd	163	44
821	 Kylie Minogue	55	45
821	 Miley Cyrus	461	46
821	 Ke$ha	466	47
821	 Duran Duran	51	48
821	 Blur	203	49
821	 Placebo	173	50
1231	 U2	511	1
1231	 Pink Floyd	163	2
1231	 Led Zeppelin	1412	3
1231	 Michael Jackson	157	4
1231	 Björk	1098	5
1231	 Nirvana	234	6
1231	 Daft Punk	56	7
1231	 Nine Inch Nails	233	8
1231	 Linkin Park	377	9
1231	 Kelly Clarkson	291	10
1231	 All Time Low	687	11
1231	 P!nk	302	12
1231	 Avenged Sevenfold	1672	13
1231	 Black Eyed Peas	306	14
1231	 My Chemical Romance	209	15
1231	 Green Day	230	16
1231	 The Cure	159	17
1231	 Depeche Mode	72	18
1231	 Lady Gaga	89	19
1231	 Christina Aguilera	292	20
1231	 Paramore	498	21
1231	 Madonna	67	22
1231	 Rihanna	288	23
1231	 Shakira	701	24
1231	 The Beatles	227	25
1231	 Katy Perry	300	26
1231	 Avril Lavigne	333	27
1231	 Taylor Swift	344	28
1231	 Evanescence	378	29
1231	 Glee Cast	679	30
1231	 Beyoncé	295	31
1231	 30 Seconds to Mars	486	32
1231	 Muse	190	33
1231	 Kylie Minogue	55	34
1231	 Miley Cyrus	461	35
1231	 Radiohead	154	36
1231	 Ke$ha	466	37
1231	 Duran Duran	51	38
1231	 Coldplay	65	39
1231	 Blur	203	40
1231	 Arctic Monkeys	207	41
1231	 Placebo	173	42
1231	 The Killers	229	43
1231	 Iron Maiden	917	44
1231	 Amy Winehouse	903	45
1231	 Metallica	707	46
1231	 Pearl Jam	614	47
1231	 a-ha	187	48
1231	 System of a Down	198	49
1231	 Britney Spears	289	50
1542	 The Beatles	227	1
1542	 Radiohead	154	2
1542	 Coldplay	65	3
1542	 Pink Floyd	163	4
1542	 Nirvana	234	5
1542	 Michael Jackson	157	6
1542	 Lady Gaga	89	7
1542	 Depeche Mode	72	8
1542	 Katy Perry	300	9
1542	 Taylor Swift	344	10
1542	 Rihanna	288	11
1542	 Muse	190	12
1542	 Ke$ha	466	13
1542	 Paramore	498	14
1542	 U2	511	15
1542	 30 Seconds to Mars	486	16
1542	 Kylie Minogue	55	17
1542	 Miley Cyrus	461	18
1542	 Duran Duran	51	19
1542	 Blur	203	20
1542	 Arctic Monkeys	207	21
1542	 Placebo	173	22
1542	 The Killers	229	23
1542	 Iron Maiden	917	24
1542	 Amy Winehouse	903	25
1542	 Led Zeppelin	1412	26
1542	 Metallica	707	27
1542	 Pearl Jam	614	28
1542	 a-ha	187	29
1542	 Björk	1098	30
1542	 System of a Down	198	31
1542	 Daft Punk	56	32
1542	 Nine Inch Nails	233	33
1542	 Linkin Park	377	34
1542	 Kelly Clarkson	291	35
1542	 All Time Low	687	36
1542	 P!nk	302	37
1542	 Avenged Sevenfold	1672	38
1542	 Black Eyed Peas	306	39
1542	 My Chemical Romance	209	40
1542	 Green Day	230	41
1542	 The Cure	159	42
1542	 Britney Spears	289	43
1542	 Madonna	67	44
1542	 Shakira	701	45
1542	 Avril Lavigne	333	46
1542	 Evanescence	378	47
1542	 Glee Cast	679	48
1542	 Beyoncé	295	49
1542	 Dave Matthews Band	1643	50
895	 Led Zeppelin	1412	1
895	 Metallica	707	2
895	 Nirvana	234	3
895	 Pink Floyd	163	4
895	 The Doors	868	5
895	 Black Sabbath	1369	6
895	 Dire Straits	712	7
895	 Marilyn Manson	7	8
895	 The White Stripes	709	9
895	 Judas Priest	1358	10
895	 Jimi Hendrix	1639	11
895	 King Crimson	1411	12
895	 Apocalyptica	726	13
895	 Dead Can Dance	1707	14
895	 Nouvelle Vague	2616	15
895	 Bauhaus	875	16
895	 Dżem	5485	17
895	 Creedence Clearwater Revival	1415	18
895	 Tenacious D	1351	19
895	 Korn	517	20
895	 Motörhead	1360	21
895	 The Prodigy	1099	22
895	 Gentle Giant	4790	23
895	 The Who	562	24
895	 The Raconteurs	1977	25
895	 Camel	4675	26
895	 Deep Purple	1372	27
895	 Korpiklaani	2746	28
895	 Rage Against the Machine	1974	29
895	 Depeche Mode	72	30
895	 Lady Gaga	89	31
895	 Christina Aguilera	292	32
895	 Paramore	498	33
895	 Madonna	67	34
895	 Rihanna	288	35
895	 Shakira	701	36
895	 The Beatles	227	37
895	 Katy Perry	300	38
895	 Avril Lavigne	333	39
895	 Taylor Swift	344	40
895	 Evanescence	378	41
895	 Glee Cast	679	42
895	 Beyoncé	295	43
895	 U2	511	44
895	 30 Seconds to Mars	486	45
895	 Muse	190	46
895	 Kylie Minogue	55	47
895	 Miley Cyrus	461	48
895	 Radiohead	154	49
895	 Ke$ha	466	50
1396	 Iron Maiden	917	1
1396	 Metallica	707	2
1396	 Led Zeppelin	1412	3
1396	 Nirvana	234	4
1396	 Pearl Jam	614	5
1396	 Pink Floyd	163	6
1396	 The Beatles	227	7
1396	 Motörhead	1360	8
1396	 AC/DC	706	9
1396	 Megadeth	918	10
1396	 Black Sabbath	1369	11
1396	 The Rolling Stones	735	12
1396	 The Smashing Pumpkins	436	13
1396	 Annihilator	1344	14
1396	 Death	949	15
1396	 Exodus	1364	16
1396	 Testament	947	17
1396	 Blue Öyster Cult	2013	18
1396	 Van Halen	2347	19
1396	 Ozzy Osbourne	724	20
1396	 Cream	2855	21
1396	 Alice Cooper	732	22
1396	 Overkill	1257	23
1396	 The Jimi Hendrix Experience	1426	24
1396	 Municipal Waste	1528	25
1396	 Paramore	498	26
1396	 Depeche Mode	72	27
1396	 Lady Gaga	89	28
1396	 Christina Aguilera	292	29
1396	 Madonna	67	30
1396	 Rihanna	288	31
1396	 Shakira	701	32
1396	 Katy Perry	300	33
1396	 Avril Lavigne	333	34
1396	 Taylor Swift	344	35
1396	 Evanescence	378	36
1396	 Glee Cast	679	37
1396	 Beyoncé	295	38
1396	 U2	511	39
1396	 30 Seconds to Mars	486	40
1396	 Muse	190	41
1396	 Kylie Minogue	55	42
1396	 Miley Cyrus	461	43
1396	 Radiohead	154	44
1396	 Ke$ha	466	45
1396	 Duran Duran	51	46
1396	 Coldplay	65	47
1396	 Blur	203	48
1396	 Arctic Monkeys	207	49
1396	 Placebo	173	50
121	 Jonas Brothers	321	1
121	 Christina Aguilera	292	2
121	 Britney Spears	289	3
121	 Miley Cyrus	461	4
121	 Katy Perry	300	5
121	 Beyoncé	295	6
121	 Linkin Park	377	7
121	 Rihanna	288	8
121	 Evanescence	378	9
121	 Anahí	802	10
121	 Shakira	701	11
121	 Within Temptation	518	12
121	 Christian Chávez	1429	13
121	 Detonautas Roque Clube	2983	14
121	 Eminem	475	15
121	 P!nk	302	16
121	 Enrique Iglesias	161	17
121	 Chris Brown	327	18
121	 Bruno Mars	1042	19
121	 Michael Bublé	2176	20
121	 Claudia Leitte	2984	21
121	 Shania Twain	360	22
121	 Jordin Sparks	290	23
121	 John Mayer	683	24
121	 Lifehouse	1470	25
121	 NX Zero	2080	26
121	 Ana Carolina	283	27
121	 Rosa De Saron	2986	28
121	 RBD	646	29
121	 Pitty	542	30
121	 The Calling	1247	31
121	 Vanessa Hudgens	908	32
121	 Nickelback	966	33
121	 HEVO84	2987	34
121	 Black Eyed Peas	306	35
121	 Laura Pausini	641	36
121	 Shontelle	2990	37
121	 Depeche Mode	72	38
121	 Lady Gaga	89	39
121	 Paramore	498	40
121	 Madonna	67	41
121	 The Beatles	227	42
121	 Avril Lavigne	333	43
121	 Taylor Swift	344	44
121	 Glee Cast	679	45
121	 U2	511	46
121	 30 Seconds to Mars	486	47
121	 Muse	190	48
121	 Pink Floyd	163	49
121	 Kylie Minogue	55	50
325	 Diary of Dreams	2	1
325	 Дельфин	2747	2
325	 Anathema	506	3
325	 Paradise Lost	181	4
325	 Hocico	13	5
325	 Telefon Tel Aviv	2691	6
325	 Wolfsheim	878	7
325	 Агата Кристи	1788	8
325	 Depeche Mode	72	10
325	 Lady Gaga	89	11
325	 Christina Aguilera	292	12
325	 Paramore	498	13
325	 Madonna	67	14
325	 Rihanna	288	15
325	 Shakira	701	16
325	 The Beatles	227	17
325	 Katy Perry	300	18
325	 Avril Lavigne	333	19
325	 Taylor Swift	344	20
325	 Evanescence	378	21
325	 Glee Cast	679	22
325	 Beyoncé	295	23
325	 U2	511	24
325	 30 Seconds to Mars	486	25
325	 Muse	190	26
325	 Pink Floyd	163	27
325	 Kylie Minogue	55	28
325	 Miley Cyrus	461	29
325	 Radiohead	154	30
325	 Ke$ha	466	31
325	 Duran Duran	51	32
325	 Coldplay	65	33
325	 Blur	203	34
325	 Arctic Monkeys	207	35
325	 Placebo	173	36
325	 The Killers	229	37
325	 Nirvana	234	38
325	 Iron Maiden	917	39
325	 Amy Winehouse	903	40
325	 Led Zeppelin	1412	41
325	 Metallica	707	42
325	 Michael Jackson	157	43
325	 Pearl Jam	614	44
