userId	title	itemId	rank
548	 American Beauty (1999)	2858	19
548	 The Truman Show (1998)	1682	20
548	 The Sixth Sense (1999)	2762	21
548	 The Matrix Reloaded (2003)	6365	22
548	 The Matrix Revolutions (2003)	6934	23
548	 Braveheart (1995)	110	24
548	 Memento (2000)	4226	25
548	 Se7en (1995)	1487	26
548	 Casino (1995)	16	27
548	 Alien (1979)	1214	28
548	 Aliens (1986)	1200	29
548	 Terminator 2: Judgment Day (1991)	589	30
548	 Jurassic Park (1993)	480	31
548	 Back to the Future (1985)	1270	32
548	 Raiders of the Lost Ark (1981)	69524	33
548	 Die Hard (1988)	1036	34
548	 The Terminator (1984)	1240	35
548	 Toy Story (1995)	1	36
548	 The Incredibles (2004)	8961	37
548	 Spider-Man (2002)	5349	38
548	 Spider-Man 2 (2004)	8636	39
548	 Spider-Man 3 (2007)	52722	40
548	 The Avengers (2012)	136859	41
548	 Iron Man (2008)	59315	42
548	 Iron Man 2 (2010)	77561	43
548	 Iron Man 3 (2013)	102125	44
548	 Captain America: The First Avenger (2011)	88140	45
548	 Captain America: The Winter Soldier (2014)	110102	46
548	 Captain America: Civil War (2016)	122920	47
548	 Guardians of the Galaxy (2014)	112852	48
548	 Guardians of the Galaxy Vol. 2 (2017)	122918	49
548	 Avengers: Age of Ultron (2015)	122892	50
373	 Forrest Gump (1994)	356	1
373	 Shawshank Redemption, The (1994)	318	2
373	 Saving Private Ryan (1998)	2028	3
373	 American Beauty (1999)	2858	4
373	 Titanic (1997)	1721	5
373	 Gladiator (2000)	3578	6
373	 Braveheart (1995)	110	7
373	 Good Will Hunting (1997)	1704	8
373	 Matrix, The (1999)	2571	9
373	 Sixth Sense, The (1999)	2762	10
373	 Fight Club (1999)	2959	11
373	 American Pie (1999)	2706	12
373	 Lord of the Rings: The Fellowship of the Ring (2001)	4993	13
373	 Lord of the Rings: The Two Towers (2002)	5952	14
373	 Lord of the Rings: The Return of the King (2003)	7153	15
373	 Jurassic Park (1993)	480	16
373	 Star Wars: Episode IV - A New Hope (1977)	260	17
373	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	18
373	 Star Wars: Episode VI - Return of the Jedi (1983)	1210	19
373	 Toy Story 2 (1999)	3114	20
373	 Beauty and the Beast (1991)	595	21
373	 Aladdin (1992)	588	22
373	 Lion King, The (1994)	364	23
373	 Little Mermaid, The (1989)	2081	24
373	 Fantasia (1940)	1282	25
373	 Cinderella (1950)	1022	26
373	 Snow White and the Seven Dwarfs (1937)	594	27
373	 Schindler's List (1993)	527	28
373	 Silence of the Lambs, The (1991)	593	29
373	 Philadelphia (1993)	508	30
373	 Fugitive, The (1993)	457	31
373	 In the Name of the Father (1993)	475	32
373	 Mission: Impossible (1996)	648	33
373	 Independence Day (1996)	780	34
373	 Men in Black (1997)	2340	35
373	 Armageddon (1998)	1917	36
373	 Saving Private Ryan (1998)	2028	37
373	 Gladiator (2000)	3578	38
373	 Lord of the Rings: The Fellowship of the Ring (2001)	4993	39
373	 Lord of the Rings: The Two Towers (2002)	5952	40
373	 Lord of the Rings: The Return of the King (2003)	7153	41
373	 Pirates of the Caribbean: The Curse of the Black Pearl (2003)	6539	42
373	 Spider-Man (2002)	5349	43
373	 Finding Nemo (2003)	6377	44
373	 Shrek (2001)	4306	45
373	 Monsters, Inc. (2001)	4886	46
373	 Toy Story 3 (2010)	78499	47
373	 Up (2009)	68954	48
373	 Avatar (2009)	72998	49
373	 Inception (2010)	79132	50
381	 The Godfather (1972) 5/5	858	1
381	 The Godfather: Part II (1974) 5/5	1221	2
381	 The Shawshank Redemption (1994) 5/5	318	3
381	 The Lord of the Rings: The Return of the King (2003) 5/5	7153	4
381	 Pulp Fiction (1994) 5/5	296	5
381	 Schindler's List (1993) 5/5	527	6
381	 The Dark Knight (2008) 5/5	58559	7
381	 12 Angry Men (1957) 5/5	1203	8
381	 The Lord of the Rings: The Fellowship of the Ring (2001) 5/5	4993	10
381	 Fight Club (1999) 5/5	2959	11
381	 Star Wars: Episode V - The Empire Strikes Back (1980) 5/5	1196	12
381	 Inception (2010) 5/5	79132	13
381	 Forrest Gump (1994) 5/5	356	14
381	 The Lord of the Rings: The Two Towers (2002) 5/5	5952	15
381	 One Flew Over the Cuckoo's Nest (1975) 5/5	1193	16
381	 Goodfellas (1990) 5/5	1213	17
381	 Seven Samurai (Shichinin no samurai) (1954) 5/5	2019	18
381	 Star Wars: Episode IV - A New Hope (1977) 5/5	260	19
381	 The Matrix (1999) 5/5	3327	20
381	 City of God (Cidade de Deus) (2002) 5/5	6016	21
381	 Se7en (1995) 5/5	1487	22
381	 The Silence of the Lambs (1991) 5/5	135937	23
381	 It's a Wonderful Life (1946) 5/5	953	24
381	 Life Is Beautiful (La vita è bella) (1997) 5/5	2324	25
381	 The Usual Suspects (1995) 5/5	50	26
381	 Raiders of the Lost Ark (1981) 5/5	69524	27
381	 Rear Window (1954) 5/5	904	28
381	 Spirited Away (Sen to Chihiro no kamikakushi) (2001) 5/5	5618	29
381	 American Beauty (1999) 5/5	2858	30
381	 The Pianist (2002) 5/5	8950	31
381	 The Departed (2006) 5/5	48516	32
381	 Gladiator (2000) 5/5	3578	33
381	 The Intouchables (2011) 5/5	92259	34
381	 The Lion King (1994) 5/5	134019	35
381	 Apocalypse Now (1979) 5/5	1208	36
381	 M (1931) 5/5	1260	37
381	 Paths of Glory (1957) 5/5	1178	38
381	 Psycho (1960) 5/5	1219	39
381	 The Green Mile (1999) 5/5	3147	40
381	 The Great Dictator (1940) 5/5	1281	41
381	 The Prestige (2006) 5/5	172233	42
381	 Citizen Kane (1941) 5/5	923	43
381	 The Shining (1980) 5/5	180263	44
381	 Aliens (1986) 5/5	1200	45
381	 Terminator 2: Judgment Day (1991) 5/5	589	46
381	 Amadeus (1984) 5/5	1225	47
381	 Vertigo (1958) 5/5	903	49
381	 Casablanca (1942) 5/5	912	50
266	 The Shawshank Redemption (1994)	318	1
266	 The Godfather (1972)	858	2
266	 The Godfather: Part II (1974)	1221	3
266	 The Silence of the Lambs (1991)	135937	4
266	 Schindler's List (1993)	527	5
266	 Raging Bull (1980)	1228	6
266	 Casablanca (1942)	912	7
266	 Citizen Kane (1941)	923	8
266	 One Flew Over the Cuckoo's Nest (1975)	1193	9
266	 It's a Wonderful Life (1946)	953	10
266	 Gone with the Wind (1939)	920	11
266	 Lawrence of Arabia (1962)	1204	12
266	 The Wizard of Oz (1939)	919	13
266	 The Graduate (1967)	161032	14
266	 The Maltese Falcon (1941)	913	15
266	 The Apartment (1960)	829	16
266	 The Bridge on the River Kwai (1957)	1250	17
266	 Some Like It Hot (1959)	910	18
266	 Rear Window (1954)	904	19
266	 Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	750	20
266	 Psycho (1960)	1219	22
266	 Vertigo (1958)	903	23
266	 Amadeus (1984)	1225	24
266	 To Kill a Mockingbird (1962)	1207	25
266	 All About Eve (1950)	926	26
266	 Sunset Blvd. (1950)	706	27
266	 The Third Man (1949)	1212	28
266	 Double Indemnity (1944)	3435	29
266	 Taxi Driver (1976)	111	30
266	 The Treasure of the Sierra Madre (1948)	1254	31
266	 The Deer Hunter (1978)	1263	32
266	 Annie Hall (1977)	1230	33
266	 The African Queen (1951)	969	34
266	 The Great Dictator (1940)	1281	35
266	 The Big Sleep (1946)	1284	36
266	 The Wild Bunch (1969)	599	37
266	 The Searchers (1956)	3365	38
266	 The Manchurian Candidate (1962)	1267	40
266	 The Magnificent Seven (1960)	162350	41
266	 The General (1926)	147196	42
266	 The Seventh Seal (1957)	4124	43
266	 The Gold Rush (1925)	3629	44
266	 The Philadelphia Story (1940)	898	45
266	 The Grapes of Wrath (1940)	3095	46
266	 The Lady Eve (1941)	2935	47
266	 The Man Who Shot Liberty Valance (1962)	4406	48
266	 The Graduate (1967)	161032	49
266	 The Maltese Falcon (1941)	913	50
555	 The Godfather (1972)	858	1
555	 The Godfather: Part II (1974)	1221	2
555	 The Shawshank Redemption (1994)	318	3
555	 Schindler's List (1993)	527	4
555	 Raging Bull (1980)	1228	5
555	 Casablanca (1942)	912	6
555	 One Flew Over the Cuckoo's Nest (1975)	1193	7
555	 Goodfellas (1990)	1213	8
555	 The Silence of the Lambs (1991)	135937	9
555	 It's a Wonderful Life (1946)	953	10
555	 The Wizard of Oz (1939)	919	11
555	 Citizen Kane (1941)	923	12
555	 The Graduate (1967)	161032	13
555	 Rear Window (1954)	904	15
555	 Psycho (1960)	1219	16
555	 Vertigo (1958)	903	17
555	 The Maltese Falcon (1941)	913	18
555	 The Apartment (1960)	829	19
555	 The Searchers (1956)	3365	20
555	 Some Like It Hot (1959)	910	21
555	 Singin' in the Rain (1952)	899	22
555	 Double Indemnity (1944)	3435	23
555	 Lawrence of Arabia (1962)	1204	24
555	 The Bridge on the River Kwai (1957)	1250	25
555	 The Third Man (1949)	1212	26
555	 All About Eve (1950)	926	27
555	 The Treasure of the Sierra Madre (1948)	1254	28
555	 The African Queen (1951)	969	29
555	 The Great Dictator (1940)	1281	30
555	 The Wild Bunch (1969)	599	31
555	 The Deer Hunter (1978)	1263	32
555	 The Manchurian Candidate (1962)	1267	33
555	 The Godfather: Part III (1990)	2023	34
555	 The Big Lebowski (1998)	1732	36
555	 The Big Sleep (1946)	1284	37
555	 The Philadelphia Story (1940)	898	38
555	 The Grapes of Wrath (1940)	3095	39
555	 The Seventh Seal (1957)	4124	40
555	 The Night of the Hunter (1955)	7013	41
555	 The Man Who Shot Liberty Valance (1962)	4406	42
555	 The Magnificent Seven (1960)	162350	43
555	 The Lady Eve (1941)	2935	44
555	 The General (1926)	147196	45
555	 The Gold Rush (1925)	3629	46
555	 The Graduate (1967)	161032	47
555	 The Wild One (1953)	25999	48
555	 The Killing (1956)	159061	49
555	 The Adventures of Robin Hood (1938)	940	50
50	 The Godfather: Part II (1974)	1221	1
50	 The Godfather (1972)	858	2
50	 The Dark Knight (2008)	58559	3
50	 The Lord of the Rings: The Return of the King (2003)	7153	4
50	 Schindler's List (1993)	527	5
50	 Inception (2010)	79132	7
50	 The Matrix (1999)	2571	8
50	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	9
50	 Star Wars: Episode IV - A New Hope (1977)	260	10
50	 Pulp Fiction (1994)	296	11
50	 The Silence of the Lambs (1991)	135937	12
50	 The Shawshank Redemption (1994)	318	13
50	 Casablanca (1942)	912	14
50	 One Flew Over the Cuckoo's Nest (1975)	1193	15
50	 Seven Samurai (Shichinin no samurai) (1954)	2019	16
50	 It's a Wonderful Life (1946)	953	17
50	 City of God (Cidade de Deus) (2002)	6016	18
50	 Se7en (1995)	1487	19
50	 The Usual Suspects (1995)	50	20
50	 Rear Window (1954)	904	21
50	 The Pianist (2002)	8950	22
50	 The Departed (2006)	48516	23
50	 The Lion King (1994)	134019	24
50	 The Green Mile (1999)	3147	25
50	 The Intouchables (2011)	92259	26
50	 The Prestige (2006)	172233	27
50	 The Great Escape (1963)	1262	28
50	 The Bridge on the River Kwai (1957)	1250	29
50	 The Sting (1973)	180263	30
50	 The Truman Show (1998)	1682	31
50	 The Big Lebowski (1998)	1732	32
50	 The Shining (1980)	180263	33
50	 The Sixth Sense (1999)	2762	34
50	 The Seventh Seal (Det sjunde inseglet) (1957)	1237	35
50	 The Grand Budapest Hotel (2014)	109374	37
50	 The Hunt (Jagten) (2012)	96829	38
50	 The Social Network (2010)	80463	39
50	 The Wolf of Wall Street (2013)	106782	40
50	 The Prestige (2006)	172233	41
50	 The Lives of Others (2006)	135436	42
50	 The Terminator (1984)	1240	43
50	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	44
50	 The Lord of the Rings: The Two Towers (2002)	5952	45
50	 The Bourne Identity (2002)	5418	46
50	 The Shawshank Redemption (1994)	318	47
50	 The Dark Knight Rises (2012)	91529	48
50	 The Departed (2006)	48516	49
50	 The Lord of the Rings: The Return of the King (2003)	7153	50
428	 The Godfather (1972)	858	1
428	 The Godfather: Part II (1974)	1221	2
428	 The Shawshank Redemption (1994)	318	3
428	 The Dark Knight (2008)	58559	4
428	 Schindler's List (1993)	527	5
428	 12 Angry Men (1957)	1203	6
428	 The Lord of the Rings: The Two Towers (2002)	5952	7
428	 Pulp Fiction (1994)	296	9
428	 The Lord of the Rings: The Return of the King (2003)	7153	10
428	 Fight Club (1999)	2959	11
428	 Forrest Gump (1994)	356	12
428	 Inception (2010)	79132	13
428	 Goodfellas (1990)	1213	14
428	 The Matrix (1999)	2571	15
428	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	16
428	 One Flew Over the Cuckoo's Nest (1975)	1193	17
428	 Seven Samurai (Shichinin no samurai) (1954)	2019	18
428	 Se7en (1995)	1487	19
428	 City of God (Cidade de Deus) (2002)	6016	20
428	 The Silence of the Lambs (1991)	135937	21
428	 It's a Wonderful Life (1946)	953	22
428	 The Usual Suspects (1995)	50	23
428	 Life Is Beautiful (La Vita è bella) (1997)	2324	24
428	 Léon: The Professional (Léon) (1994)	293	25
428	 Saving Private Ryan (1998)	2028	26
428	 Interstellar (2014)	109487	27
428	 American Beauty (1999)	2858	28
428	 The Pianist (2002)	8950	29
428	 The Departed (2006)	48516	30
428	 Gladiator (2000)	3578	31
428	 The Green Mile (1999)	3147	32
428	 The Intouchables (2011)	92259	33
428	 The Lion King (1994)	134019	34
428	 Memento (2000)	4226	35
428	 The Prestige (2006)	172233	36
428	 Whiplash (2014)	112552	37
428	 The Grand Budapest Hotel (2014)	109374	38
428	 The Great Dictator (1940)	1281	39
428	 The Shining (1980)	180263	40
428	 Rear Window (1954)	904	41
428	 Psycho (1960)	1219	42
428	 Apocalypse Now (1979)	1208	43
428	 The Truman Show (1998)	1682	44
428	 The Big Lebowski (1998)	1732	45
428	 Aliens (1986)	1200	46
428	 Taxi Driver (1976)	111	47
428	 Vertigo (1958)	903	48
428	 Amélie (Le Fabuleux Destin d'Amélie Poulain) (2001)	4973	50
378	 The Dark Knight (2008)	58559	1
378	 The Departed (2006)	48516	2
378	 The Prestige (2006)	172233	3
378	 The Godfather: Part II (1974)	1221	4
378	 The Green Mile (1999)	3147	5
378	 The Shawshank Redemption (1994)	318	6
378	 Forrest Gump (1994)	356	7
378	 The Silence of the Lambs (1991)	135937	8
378	 The Matrix (1999)	2571	9
378	 Saving Private Ryan (1998)	2028	10
378	 American Beauty (1999)	2858	11
378	 Gladiator (2000)	3578	12
378	 The Lord of the Rings: The Return of the King (2003)	7153	13
378	 Fight Club (1999)	2959	14
378	 Inception (2010)	79132	15
378	 The Lord of the Rings: The Two Towers (2002)	5952	16
378	 The Lion King (1994)	134019	17
378	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	18
378	 The Pianist (2002)	8950	19
378	 Good Will Hunting (1997)	1704	20
378	 The Aviator (2004)	7379	21
378	 The Dark Knight Rises (2012)	91529	22
378	 The Prestige (2006)	172233	23
378	 The Departed (2006)	48516	24
378	 The Machinist (2004)	8950	25
378	 The Incredibles (2004)	8961	26
378	 V for Vendetta (2006)	44191	27
378	 The Bourne Ultimatum (2007)	54286	29
378	 Toy Story 3 (2010)	78499	30
378	 Seven Pounds (2008)	64716	31
378	 Star Trek (2009)	68358	32
378	 Up (2009)	68954	33
378	 Argo (2012)	97304	34
378	 Django Unchained (2012)	99114	35
378	 Slumdog Millionaire (2008)	63082	36
378	 The Last Samurai (2003)	7143	37
378	 Toy Story (1995)	1	38
378	 Dead Man Walking (1995)	36	39
378	 One Flew Over the Cuckoo's Nest (1975)	1193	40
378	 Schindler's List (1993)	527	41
378	 Goodfellas (1990)	1213	42
378	 The Truman Show (1998)	1682	43
378	 Toy Story 2 (1999)	3114	44
378	 Requiem for a Dream (2000)	3949	45
378	 Snatch (2000)	4011	46
378	 Memento (2000)	4226	47
378	 The Big Lebowski (1998)	1732	48
378	 The Sixth Sense (1999)	2762	49
378	 American Psycho (2000)	3535	50
602	 Heat (1995)	6	1
602	 Braveheart (1995)	110	2
602	 Usual Suspects, The (1995)	50	3
602	 Fargo (1996)	608	4
602	 Shawshank Redemption, The (1994)	318	5
602	 Pulp Fiction (1994)	296	6
602	 Die Hard: With a Vengeance (1995)	165	7
602	 Toy Story (1995)	1	8
602	 Silence of the Lambs, The (1991)	593	9
602	 Jurassic Park (1993)	480	10
602	 Lion King, The (1994)	364	11
602	 In the Name of the Father (1993)	475	12
602	 Quiz Show (1994)	300	13
602	 Forrest Gump (1994)	356	14
602	 Schindler's List (1993)	527	15
602	 Terminator 2: Judgment Day (1991)	589	16
602	 Ghost (1990)	587	17
602	 What's Eating Gilbert Grape (1993)	337	18
602	 Goodfellas (1990)	1213	19
602	 Saving Private Ryan (1998)	2028	20
602	 American Beauty (1999)	2858	21
602	 Sixth Sense, The (1999)	2762	22
602	 Fight Club (1999)	2959	23
602	 Matrix, The (1999)	2571	24
602	 American Pie (1999)	2706	25
602	 Big Lebowski, The (1998)	1732	26
602	 Titanic (1997)	1721	27
602	 Saving Private Ryan (1998)	2028	28
602	 Armageddon (1998)	1917	29
602	 There's Something About Mary (1998)	1923	30
602	 Austin Powers: International Man of Mystery (1997)	1517	31
602	 Men in Black (1997)	2340	32
602	 Air Force One (1997)	1608	33
602	 Contact (1997)	1584	34
602	 Liar Liar (1997)	1485	35
602	 As Good as It Gets (1997)	1784	36
602	 Good Will Hunting (1997)	1704	37
602	 Jerry Maguire (1996)	1393	38
602	 Independence Day (a.k.a. ID4) (1996)	780	39
602	 Mission: Impossible (1996)	648	40
602	 Ransom (1996)	832	41
602	 Twister (1996)	736	42
602	 Apollo 13 (1995)	150	43
602	 Toy Story (1995)	1	44
602	 Casper (1995)	158	45
602	 Batman Forever (1995)	153	46
602	 Clueless (1995)	39	47
602	 Ace Ventura: Pet Detective (1994)	344	48
602	 Speed (1994)	377	49
602	 Fugitive, The (1993)	457	50
252	 Up (2009)	68954	1
252	 Wall-E (2008)	62437	2
252	 Monsters, Inc. (2001)	4886	3
252	 Zootopia (2016)	152081	4
252	 Big Hero 6 (2014)	115617	5
252	 Coco (2017)	177765	6
252	 Shrek (2001)	4306	7
252	 How to Train Your Dragon (2010)	76093	8
252	 Finding Dory (2016)	157296	9
252	 Beauty and the Beast (2017)	168366	10
252	 Despicable Me (2010)	79091	12
252	 Toy Story 2 (1999)	3114	13
252	 Monsters University (2013)	103141	14
252	 The Incredibles 2 (2018)	187541	15
252	 The Princess and the Frog (2009)	72737	16
252	 The Jungle Book (2016)	137857	17
252	 Moana (2016)	166461	18
252	 The Lion King (2019)	5313	19
252	 The Little Mermaid (1989)	2081	20
252	 Aladdin (1992)	588	21
252	 The Grand Budapest Hotel (2014)	109374	22
252	 The Dark Knight (2008)	58559	23
252	 The Prestige (2006)	172233	24
252	 The Departed (2006)	48516	25
252	 The Shawshank Redemption (1994)	318	26
252	 The Godfather (1972)	858	27
252	 Forrest Gump (1994)	356	28
252	 The Green Mile (1999)	3147	29
252	 The Silence of the Lambs (1991)	135937	30
252	 Gladiator (2000)	3578	31
252	 Saving Private Ryan (1998)	2028	32
252	 Schindler's List (1993)	527	33
252	 The Matrix (1999)	2571	34
252	 Inglourious Basterds (2009)	68157	35
252	 The Lord of the Rings: The Return of the King (2003)	7153	36
252	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	37
252	 The Lord of the Rings: The Two Towers (2002)	5952	38
252	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	39
252	 Star Wars: Episode IV - A New Hope (1977)	260	40
252	 Star Wars: Episode VI - Return of the Jedi (1983)	1210	41
252	 Star Wars: Episode I - The Phantom Menace (1999)	2628	42
252	 Star Wars: Episode III - Revenge of the Sith (2005)	33493	43
252	 Star Wars: Episode II - Attack of the Clones (2002)	5378	44
252	 The Hobbit: An Unexpected Journey (2012)	98809	45
252	 The Hobbit: The Desolation of Smaug (2013)	106489	46
252	 The Hobbit: The Battle of the Five Armies (2014)	118696	47
252	 The Hunger Games (2012)	91500	48
252	 The Hunger Games: Catching Fire (2013)	106487	49
252	 The Hunger Games: Mockingjay - Part 1 (2014)	116823	50
26	 Braveheart (1995) 4/5	110	1
26	 Jurassic Park (1993) 4/5	480	2
26	 Saving Private Ryan (1998) 4/5	2028	3
26	 Schindler's List (1993) 5/5	527	4
26	 Shawshank Redemption, The (1994) 5/5	318	5
26	 Toy Story (1995) 4/5	1	6
26	 American Beauty (1999) 4/5	2858	7
26	 Gladiator (2000) 4/5	3578	8
26	 Sixth Sense, The (1999) 4/5	2762	9
26	 Matrix, The (1999) 4/5	2571	10
26	 Lord of the Rings: The Fellowship of the Ring, The (2001) 4/5	4993	11
26	 Lord of the Rings: The Two Towers, The (2002) 4/5	5952	12
26	 Lord of the Rings: The Return of the King, The (2003) 4/5	7153	13
26	 Fight Club (1999) 4/5	2959	14
26	 Crouching Tiger, Hidden Dragon (2000) 4/5	3996	15
26	 Memento (2000) 4/5	4226	16
26	 American Pie (1999) 3/5	2706	17
26	 Austin Powers: International Man of Mystery (1997) 3/5	1517	18
26	 Austin Powers: The Spy Who Shagged Me (1999) 3/5	2683	19
26	 Austin Powers in Goldmember (2002) 3/5	5481	20
26	 Big Lebowski, The (1998) 3/5	1732	21
26	 Boondock Saints, The (1999) 3/5	3275	22
26	 Clerks (1994) 3/5	223	23
26	 Dumb & Dumber (1994) 3/5	116977	24
26	 Good Will Hunting (1997) 4/5	1704	25
26	 Heat (1995) 4/5	6	26
26	 Independence Day (1996) 3/5	780	27
26	 Men in Black (1997) 3/5	1580	28
26	 Mission: Impossible (1996) 3/5	648	29
26	 My Cousin Vinny (1992) 3/5	2302	30
26	 Patriot, The (2000) 3/5	3753	31
26	 Princess Bride, The (1987) 4/5	1197	32
26	 Raiders of the Lost Ark (1981) 4/5	69524	33
26	 Reservoir Dogs (1992) 4/5	1089	34
26	 Star Wars: Episode IV - A New Hope (1977) 4/5	260	35
26	 Star Wars: Episode V - The Empire Strikes Back (1980) 4/5	1196	36
26	 Star Wars: Episode VI - Return of the Jedi (1983) 4/5	1210	37
26	 Terminator 2: Judgment Day (1991) 4/5	589	38
26	 There's Something About Mary (1998) 3/5	1923	39
26	 Unforgiven (1992) 4/5	1266	40
26	 Usual Suspects, The (1995) 4/5	50	41
26	 American History X (1998) 4/5	2329	42
26	 Donnie Brasco (1997) 3/5	1466	43
26	 Fargo (1996) 4/5	608	44
26	 Ghost (1990) 3/5	587	45
26	 Goodfellas (1990) 4/5	1213	46
