userId	title	movieId	rank
290	Exorcist, The (1973)	1997	48
290	Labyrinth (1986)	1967	49
290	Rain Man (1988)	1961	50
84	The Godfather: Part II (1974)	1221	1
84	The Godfather (1972)	858	2
84	Schindler's List (1993)	527	3
84	Forrest Gump (1994)	356	4
84	The Shawshank Redemption (1994)	318	5
84	Pulp Fiction (1994)	296	6
84	The Silence of the Lambs (1991)	135937	7
84	Goodfellas (1990)	1213	8
84	Apocalypse Now (1979)	1208	9
84	The Deer Hunter (1978)	1263	10
84	One Flew Over the Cuckoo's Nest (1975)	1193	11
84	The Graduate (1967)	161032	12
84	Stand by Me (1986)	1259	13
84	Raging Bull (1980)	1228	14
84	The Sting (1973)	180263	15
84	Raiders of the Lost Ark (1981)	69524	16
84	The Empire Strikes Back (1980)	1196	17
84	Star Wars (1977)	1613	18
84	The Princess Bride (1987)	1197	19
84	The Breakfast Club (1985)	1968	20
84	Ferris Bueller's Day Off (1986)	2918	21
84	The Truman Show (1998)	1682	22
84	The Green Mile (1999)	3147	23
84	The Sixth Sense (1999)	2762	24
84	American Beauty (1999)	2858	25
84	The Matrix (1999)	2571	26
84	Fight Club (1999)	2959	27
84	Saving Private Ryan (1998)	2028	28
84	Titanic (1997)	1721	29
84	Schindler's List (1993)	527	30
84	Jurassic Park (1993)	480	31
84	A Few Good Men (1992)	2268	32
84	The Silence of the Lambs (1991)	135937	33
84	Goodfellas (1990)	1213	34
84	Dead Poets Society (1989)	1246	35
84	Rain Man (1988)	1961	36
84	The Last Emperor (1987)	1960	37
84	Platoon (1986)	1090	38
84	The Color Purple (1985)	2739	39
84	Amadeus (1984)	1225	40
84	Gandhi (1982)	1293	41
84	The Elephant Man (1980)	2313	42
84	Apocalypse Now (1979)	1208	43
84	The Deer Hunter (1978)	1263	44
84	Annie Hall (1977)	1230	45
84	Taxi Driver (1976)	111	46
84	Jaws (1975)	1387	47
84	The Godfather: Part II (1974)	1221	48
84	The Godfather (1972)	858	49
84	A Clockwork Orange (1971)	1206	50
149	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	1
149	Matrix, The (1999)	2571	2
149	Star Wars: Episode III - Revenge of the Sith (2005)	33493	3
149	War of the Worlds (2005)	64997	4
149	Star Wars: Episode II - Attack of the Clones (2002)	5378	5
149	Star Wars: Episode I - The Phantom Menace (1999)	2628	6
149	WarGames (1983)	6979	7
149	War of the Worlds (1953)	2662	8
149	WarGames: The Dead Code (2008)	61160	9
149	WarGames: The Game Begins (2011)	27683	10
149	WarGames: The Complete First Season (2018)	184015	11
149	WarGames: The Complete Second Season (2019)	4166	12
52	Inception (2010)	79132	1
52	The Dark Knight Rises (2012)	91529	2
52	Interstellar (2014)	109487	3
52	The Prestige (2006)	172233	4
52	The Departed (2006)	48516	5
52	The Revenant (2015)	139385	6
52	The Martian (2015)	134130	7
52	The Wolf of Wall Street (2013)	106782	8
52	Django Unchained (2012)	99114	9
52	The Grand Budapest Hotel (2014)	109374	10
52	The Social Network (2010)	80463	11
52	Whiplash (2014)	112552	12
52	La La Land (2016)	164909	13
52	Arrival (2016)	164179	14
52	Blade Runner 2049 (2017)	176371	15
52	Dunkirk (2017)	174055	16
52	Baby Driver (2017)	171763	17
52	Get Out (2017)	168250	18
52	Three Billboards Outside Ebbing, Missouri (2017)	177593	19
52	The Shape of Water (2017)	180031	20
52	Lady Bird (2017)	177615	21
52	Phantom Thread (2017)	181315	22
52	Moonlight (2016)	97923	23
52	Manchester by the Sea (2016)	165549	24
52	Hell or High Water (2016)	161582	25
52	Hacksaw Ridge (2016)	163645	26
52	Lion (2016)	165551	27
52	Hidden Figures (2016)	166643	28
52	Captain Fantastic (2016)	158966	29
52	The Big Short (2015)	148626	30
52	Room (2015)	140174	31
52	Spotlight (2015)	142488	32
52	Bridge of Spies (2015)	143385	33
52	The Hateful Eight (2015)	128360	34
52	Sicario (2015)	139644	35
52	Ex Machina (2014)	115713	36
52	Gone Girl (2014)	112556	37
52	Birdman or (The Unexpected Virtue of Ignorance) (2014)	112183	38
52	Boyhood (2014)	112290	39
52	The Imitation Game (2014)	116797	40
52	American Sniper (2014)	114662	41
52	Edge of Tomorrow (2014)	111759	42
52	Captain Phillips (2013)	105504	43
52	Gravity (2013)	104841	44
52	12 Years a Slave (2013)	105844	45
52	The Place Beyond the Pines (2012)	101525	46
52	Argo (2012)	97304	47
52	Silver Linings Playbook (2012)	97921	48
52	The Master (2012)	133771	49
52	The Girl with the Dragon Tattoo (2011)	91658	50
222	The Shawshank Redemption (1994)	318	1
222	The Godfather: Part II (1974)	1221	2
222	The Godfather (1972)	858	3
222	The Dark Knight (2008)	58559	4
222	Pulp Fiction (1994)	296	5
222	Schindler's List (1993)	527	6
222	Forrest Gump (1994)	356	7
222	Goodfellas (1990)	1213	8
222	The Silence of the Lambs (1991)	135937	9
222	The Green Mile (1999)	3147	10
222	The Prestige (2006)	172233	11
222	The Departed (2006)	48516	12
222	The Usual Suspects (1995)	50	13
222	The Matrix (1999)	2571	14
222	The Terminator (1984)	1240	15
222	The Lion King (1994)	134019	16
222	The Avengers (2012)	136859	17
222	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	18
222	The Lord of the Rings: The Two Towers (2002)	5952	19
222	The Lord of the Rings: The Return of the King (2003)	7153	20
222	The Hobbit: An Unexpected Journey (2012)	98809	21
222	The Hobbit: The Desolation of Smaug (2013)	106489	22
222	The Hobbit: The Battle of the Five Armies (2014)	118696	23
222	The Revenant (2015)	139385	24
222	The Martian (2015)	134130	25
222	The Grand Budapest Hotel (2014)	109374	26
222	The Wolf of Wall Street (2013)	106782	27
222	The Social Network (2010)	80463	28
222	The King's Speech (2010)	81845	29
222	The Curious Case of Benjamin Button (2008)	64957	30
222	The Prestige (2006)	172233	31
222	The Departed (2006)	48516	32
222	The Truman Show (1998)	1682	33
222	The Big Lebowski (1998)	1732	34
222	The Green Mile (1999)	3147	35
222	The Sixth Sense (1999)	2762	36
222	The Matrix (1999)	2571	37
222	The Lion King (1994)	134019	38
222	The Silence of the Lambs (1991)	135937	39
222	The Terminator 2: Judgment Day (1991)	589	40
222	The Terminator (1984)	1240	41
222	The Shining (1980)	180263	42
222	The Exorcist (1973)	1997	43
222	The Godfather: Part III (1990)	2023	44
222	The Untouchables (1987)	2194	45
222	The Princess Bride (1987)	1197	46
222	The Breakfast Club (1985)	1968	47
222	The Karate Kid (1984)	2420	48
222	The Empire Strikes Back (1980)	1196	49
222	The Blues Brothers (1980)	1220	50
283	Pulp Fiction (1994)	296	1
283	The Godfather (1972)	858	2
283	The Godfather: Part II (1974)	1221	3
283	The Shawshank Redemption (1994)	318	4
283	Schindler's List (1993)	527	5
283	The Silence of the Lambs (1991)	135937	6
283	Goodfellas (1990)	1213	7
283	Fight Club (1999)	2959	8
283	The Matrix (1999)	2571	9
283	Saving Private Ryan (1998)	2028	10
283	The Green Mile (1999)	3147	11
283	American History X (1998)	2329	12
283	The Departed (2006)	48516	13
283	The Prestige (2006)	172233	14
283	The Dark Knight (2008)	58559	15
283	The Dark Knight Rises (2012)	91529	16
283	Inception (2010)	79132	17
283	Interstellar (2014)	109487	18
283	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	19
283	The Lord of the Rings: The Two Towers (2002)	5952	20
283	The Lord of the Rings: The Return of the King (2003)	7153	21
283	Gladiator (2000)	3578	22
283	Braveheart (1995)	110	23
283	Forrest Gump (1994)	356	24
283	The Terminator (1984)	1240	25
283	Terminator 2: Judgment Day (1991)	589	26
283	Aliens (1986)	1200	27
283	The Fifth Element (1997)	1527	28
283	Blade Runner (1982)	541	29
283	The Usual Suspects (1995)	50	30
283	Se7en (1995)	1487	31
283	The Big Lebowski (1998)	1732	32
283	Fargo (1996)	608	33
283	The Hateful Eight (2015)	128360	34
283	Reservoir Dogs (1992)	1089	35
283	Kill Bill: Vol. 1 (2003)	6874	36
283	Kill Bill: Vol. 2 (2004)	7438	37
283	Jackie Brown (1997)	1729	38
283	Django Unchained (2012)	99114	39
283	Inglourious Basterds (2009)	68157	40
283	The Good, the Bad and the Ugly (1966)	1201	41
283	Once Upon a Time in the West (1968)	1227	42
283	The Magnificent Seven (1960)	162350	43
283	The Great Escape (1963)	1262	44
283	The Dirty Dozen (1967)	2944	45
283	The Bridge on the River Kwai (1957)	1250	46
283	Lawrence of Arabia (1962)	1204	47
283	Doctor Zhivago (1965)	2067	48
283	Ben-Hur (1959)	1287	49
283	Spartacus (1960)	2728	50
11	The Matrix (1999)	2571	1
11	The Shawshank Redemption (1994)	318	2
11	Forrest Gump (1994)	356	3
11	Pulp Fiction (1994)	296	4
11	The Silence of the Lambs (1991)	135937	5
11	The Godfather (1972)	858	6
11	The Godfather: Part II (1974)	1221	7
11	Schindler's List (1993)	527	8
11	Goodfellas (1990)	1213	9
