userId	title	movieId	rank
537	The Green Mile (1999)	3147	15
537	American Beauty (1999)	2858	16
537	The Usual Suspects (1995)	50	17
537	The Lion King (1994)	134019	18
537	The Terminator (1984)	1240	19
537	Terminator 2: Judgment Day (1991)	589	20
537	The Avengers (2012)	136859	21
537	The Lord of the Rings: The Fellowship of the Ring (2001)	4993	22
537	The Lord of the Rings: The Two Towers (2002)	5952	23
537	The Lord of the Rings: The Return of the King (2003)	7153	24
537	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	6539	25
537	Catch Me If You Can (2002)	5989	26
537	Titanic (1997)	1721	27
537	American History X (1998)	2329	28
537	The Mask (1994)	413	29
537	Ocean's Eleven (2001)	4963	30
537	Pirates of the Caribbean: Dead Man's Chest (2006)	45722	31
537	Ocean's Twelve (2004)	8984	32
537	Pirates of the Caribbean: At World's End (2007)	53125	33
537	American Gangster (2007)	55765	34
537	The Hangover (2009)	69122	35
537	Harry Potter and the Half-Blood Prince (2009)	69844	36
537	Avatar (2009)	72998	37
537	Inside Job (2010)	80906	38
537	The Hangover Part II (2011)	86911	39
537	Django Unchained (2012)	99114	40
537	Gravity (2013)	104841	41
537	The Wolf of Wall Street (2013)	106782	42
537	Captain Phillips (2013)	105504	43
537	Rush (2013)	104913	44
537	Sherlock Holmes (2009)	73017	45
537	Harry Potter and the Deathly Hallows: Part 1 (2010)	81834	46
537	Harry Potter and the Prisoner of Azkaban (2004)	8368	47
537	Memento (2000)	4226	48
537	Gladiator (2000)	3578	49
537	Raiders of the Lost Ark (1981)	69524	50
123	The Dark Knight (2008)	58559	1
123	Pulp Fiction (1994)	296	2
123	Schindler's List (1993)	527	3
123	Forrest Gump (1994)	356	4
123	The Shawshank Redemption (1994)	318	5
123	The Godfather (1972)	858	6
123	The Godfather: Part II (1974)	1221	7
123	Fight Club (1999)	2959	8
123	Inception (2010)	79132	9
123	The Silence of the Lambs (1991)	135937	10
123	The Matrix (1999)	2571	11
123	Goodfellas (1990)	1213	12
123	The Prestige (2006)	172233	13
123	Memento (2000)	4226	14
123	The Departed (2006)	48516	15
123	The Usual Suspects (1995)	50	16
123	The Terminator (1984)	1240	17
123	The Shining (1980)	180263	18
123	The Dark Knight Rises (2012)	91529	19
123	The Bourne Ultimatum (2007)	54286	20
123	The Incredibles (2004)	8961	21
123	The Lion King (1994)	134019	22
123	The Grand Budapest Hotel (2014)	109374	23
123	The Avengers (2012)	136859	24
123	The Pirates of the Caribbean: The Curse of the Black Pearl (2003)	6539	25
123	The Truman Show (1998)	1682	26
123	The Social Network (2010)	80463	27
123	The Good Shepherd (2006)	49822	28
123	The Machinist (2004)	8950	29
123	The Prestige (2006)	172233	30
123	The Departed (2006)	48516	31
123	The Usual Suspects (1995)	50	32
123	The Terminator (1984)	1240	33
123	The Shining (1980)	180263	34
123	The Dark Knight Rises (2012)	91529	35
123	The Bourne Ultimatum (2007)	54286	36
123	The Incredibles (2004)	8961	37
123	The Lion King (1994)	134019	38
123	The Grand Budapest Hotel (2014)	109374	39
123	The Avengers (2012)	136859	40
123	The Pirates of the Caribbean: The Curse of the Black Pearl (2003)	6539	41
123	The Truman Show (1998)	1682	42
123	The Social Network (2010)	80463	43
123	The Good Shepherd (2006)	49822	44
123	The Machinist (2004)	8950	45
123	The Prestige (2006)	172233	46
123	The Departed (2006)	48516	47
123	The Usual Suspects (1995)	50	48
123	The Terminator (1984)	1240	49
123	The Shining (1980)	180263	50
217	Shawshank Redemption, The (1994)	318	1
217	Schindler's List (1993)	527	2
217	Godfather, The (1972)	858	3
217	Silence of the Lambs, The (1991)	593	4
217	Pulp Fiction (1994)	296	5
217	Apocalypse Now (1979)	1208	6
217	One Flew Over the Cuckoo's Nest (1975)	1193	7
217	Blade Runner (1982)	541	8
217	2001: A Space Odyssey (1968)	924	9
217	Rear Window (1954)	904	10
217	Monty Python and the Holy Grail (1975)	1136	11
217	Chinatown (1974)	1252	12
217	North by Northwest (1959)	908	13
217	Paths of Glory (1957)	1178	14
217	Beauty and the Beast (1991)	595	15
217	Trainspotting (1996)	778	16
217	Willy Wonka & the Chocolate Factory (1971)	1073	17
217	Labyrinth (1986)	1967	18
217	Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)	3070	19
217	Hoop Dreams (1994)	246	20
217	Nobody's Fool (1994)	281	21
217	White Squall (1996)	86	22
217	Searching for Bobby Fischer (1993)	529	23
217	Platoon (1986)	1090	24
217	Green Mile, The (1999)	3147	25
217	Titanic (1997)	1721	26
217	Sweet Hereafter, The (1997)	1719	27
217	Dazed and Confused (1993)	441	28
217	Happy Gilmore (1996)	104	29
217	Wallace & Gromit: The Best of Aardman Animation (1996)	720	30
217	Gattaca (1997)	1653	31
217	Donnie Brasco (1997)	1466	32
217	Menace II Society (1993)	493	33
217	Mystery Men (1999)	2723	34
217	Dave (1993)	440	35
217	Waiting for Guffman (1996)	1449	36
217	Eat Drink Man Woman (Yin shi nan nu) (1994)	232	37
217	How to Make an American Quilt (1995)	46	38
217	Singin' in the Rain (1952)	899	39
217	Streetcar Named Desire, A (1951)	1104	40
217	Monty Python's Life of Brian (1979)	1080	41
217	Heathers (1989)	1285	42
217	Star Trek: Insurrection (1998)	2393	43
217	October Sky (1999)	2501	44
217	Time Bandits (1981)	2968	45
217	Apocalypse Now (1979)	1208	46
217	Braveheart (1995)	110	47
217	Who Framed Roger Rabbit? (1988)	2987	48
217	Once Upon a Time in America (1984)	1227	49
217	Rear Window (1954)	904	50
41	Shawshank Redemption, The (1994)	318	1
41	Godfather, The (1972)	858	2
41	Godfather: Part II, The (1974)	1221	3
41	One Flew Over the Cuckoo's Nest (1975)	1193	4
41	Schindler's List (1993)	527	5
41	Forrest Gump (1994)	356	6
41	Blade Runner (1982)	541	7
41	Monty Python's The Meaning of Life (1983)	6807	8
41	Stand by Me (1986)	1259	9
41	Good Morning, Vietnam (1987)	3448	10
41	Dead Poets Society (1989)	1246	11
41	Before Sunrise (1995)	215	12
41	Get Shorty (1995)	21	13
41	Seven Years in Tibet (1997)	1619	14
41	American History X (1998)	2329	15
41	Magnolia (1999)	3160	16
41	Eyes Wide Shut (1999)	2712	17
41	Run Lola Run (Lola rennt) (1998)	2692	18
41	Rain Man (1988)	1961	19
41	Life Is Beautiful (La Vita è bella) (1997)	2324	20
41	Bourne Identity, The (2002)	5418	21
41	A.I. Artificial Intelligence (2001)	4370	22
41	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	4973	23
41	Memento (2000)	4226	24
41	Gladiator (2000)	3578	25
41	Donnie Darko (2001)	4878	26
41	Pulp Fiction (1994)	296	27
41	Clockwork Orange, A (1971)	1206	28
41	Shining, The (1980)	1258	29
41	Truman Show, The (1998)	1682	30
41	Good Will Hunting (1997)	1704	31
41	Fargo (1996)	608	32
41	Big Lebowski, The (1998)	1732	33
41	Trainspotting (1996)	778	34
41	Silence of the Lambs, The (1991)	593	35
41	Ocean's Eleven (2001)	4963	36
41	Bourne Supremacy, The (2004)	8665	37
41	Kill Bill: Vol. 1 (2003)	6874	38
41	Matrix, The (1999)	2571	39
41	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	40
41	Lord of the Rings: The Two Towers, The (2002)	5952	41
41	Lord of the Rings: The Return of the King, The (2003)	7153	42
41	Eternal Sunshine of the Spotless Mind (2004)	7361	43
41	Inside Man (2006)	44199	44
41	Departed, The (2006)	48516	45
41	There Will Be Blood (2007)	56782	46
41	Bourne Ultimatum, The (2007)	54286	47
41	Inside Job (2010)	80906	48
41	Interstellar (2014)	109487	49
41	The Hateful Eight (2015)	128360	50
36	Forrest Gump (1994)	356	1
36	Shawshank Redemption, The (1994)	318	2
36	Pulp Fiction (1994)	296	3
36	Schindler's List (1993)	527	4
36	Sound of Music, The (1965)	1035	5
36	Lord of the Rings: The Return of the King, The (2003)	7153	6
36	Lord of the Rings: The Two Towers, The (2002)	5952	7
36	Titanic (1997)	1721	8
36	Rear Window (1954)	904	9
36	Good Will Hunting (1997)	1704	10
36	L.A. Confidential (1997)	1617	11
36	Elephant Man, The (1980)	2313	12
36	Bridge on the River Kwai, The (1957)	1250	13
36	Star Trek VI: The Undiscovered Country (1991)	1372	14
36	It's a Wonderful Life (1946)	953	15
36	My Fair Lady (1964)	914	16
36	West Side Story (1961)	1947	17
36	Singin' in the Rain (1952)	899	18
36	Pink Panther, The (1963)	6662	19
36	What Lies Beneath (2000)	3798	20
36	Waking Ned Devine (a.k.a. Waking Ned) (1998)	2359	21
36	Sting, The (1973)	1234	22
36	Dial M for Murder (1954)	1086	23
36	Chocolat (2000)	4014	24
36	Children of a Lesser God (1986)	2312	25
36	As Good as It Gets (1997)	1784	26
36	Guess Who's Coming to Dinner (1967)	3451	27
36	In & Out (1997)	1614	28
36	Whale Rider (2002)	6385	29
36	Emma (1996)	26958	30
36	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	31
36	Rebel Without a Cause (1955)	1103	32
36	Third Man, The (1949)	1212	33
36	Chasing Amy (1997)	1639	34
36	True Romance (1993)	555	35
36	Boot, Das (Boat, The) (1981)	1233	36
36	Wizard of Oz, The (1939)	919	37
36	Fantasia (1940)	1282	38
36	2001: A Space Odyssey (1968)	924	39
36	Time Machine, The (2002)	5171	40
36	American Graffiti (1973)	3363	41
36	View to a Kill, A (1985)	2376	42
36	Hard Day's Night, A (1964)	2863	43
36	Mary Poppins (1964)	1028	44
36	George of the Jungle (1997)	1588	45
36	Jack (1996)	765	46
36	Wallace & Gromit: The Best of Aardman Animation (1996)	720	47
36	Game, The (1997)	1625	48
36	Usual Suspects, The (1995)	50	49
36	Wag the Dog (1997)	1747	50
72	Shawshank Redemption, The (1994)	318	1
72	Matrix, The (1999)	2571	2
72	Star Wars: Episode IV - A New Hope (1977)	260	3
72	Godfather, The (1972)	858	4
72	Pulp Fiction (1994)	296	5
72	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1198	6
72	Schindler's List (1993)	527	7
72	Godfather: Part II, The (1974)	1221	8
72	Saving Private Ryan (1998)	2028	9
72	Silence of the Lambs, The (1991)	593	10
72	Heat (1995)	6	11
72	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	12
72	American Beauty (1999)	2858	13
72	Gladiator (2000)	3578	14
72	Braveheart (1995)	110	15
72	Jurassic Park (1993)	480	16
72	Fargo (1996)	608	17
72	Trainspotting (1996)	778	18
72	Terminator 2: Judgment Day (1991)	589	19
72	Dances with Wolves (1990)	590	20
72	Natural Born Killers (1994)	288	21
72	Fight Club (1999)	2959	22
72	Usual Suspects, The (1995)	50	23
72	Shining, The (1980)	1258	24
72	Memento (2000)	4226	25
72	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	293	26
72	True Lies (1994)	380	27
72	Clear and Present Danger (1994)	349	28
72	Die Hard (1988)	1036	29
72	Batman Begins (2005)	33794	30
72	Inside Man (2006)	44199	31
72	Hotel Rwanda (2004)	30749	32
72	Quiz Show (1994)	300	33
72	Piano, The (1993)	509	34
72	Requiem for a Dream (2000)	3949	35
72	Babe (1995)	34	36
72	Sin City (2005)	32587	37
72	Spirited Away (Sen to Chihiro no kamikakushi) (2001)	5618	38
72	Shrek (2001)	4306	39
72	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	4896	40
72	To Kill a Mockingbird (1962)	1207	41
72	Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)	7156	42
72	Old Boy (2003)	27773	43
72	Kill Bill: Vol. 1 (2003)	6874	44
72	Batman (1989)	592	45
72	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	46
72	Four Weddings and a Funeral (1994)	357	47
72	Dumb & Dumber (Dumb and Dumber) (1994)	231	48
72	Liar Liar (1997)	1485	49
72	Ace Ventura: When Nature Calls (1995)	19	50
264	Shawshank Redemption, The (1994)	318	1
264	Schindler's List (1993)	527	2
264	Beautiful Mind, A (2001)	4995	3
264	Star Wars: Episode IV - A New Hope (1977)	260	4
264	Matrix, The (1999)	2571	5
264	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	6
264	Gladiator (2000)	3578	7
264	Forrest Gump (1994)	356	8
264	Pulp Fiction (1994)	296	9
264	Titanic (1997)	1721	10
264	Star Wars: Episode VI - Return of the Jedi (1983)	1210	11
264	Star Wars: Episode III - Revenge of the Sith (2005)	33493	12
264	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	4896	13
264	Harry Potter and the Chamber of Secrets (2002)	5816	14
264	Star Trek II: The Wrath of Khan (1982)	1374	15
264	Star Trek IV: The Voyage Home (1986)	1376	16
264	Star Trek VI: The Undiscovered Country (1991)	1372	17
264	Star Trek: First Contact (1996)	1356	18
264	Star Trek: Generations (1994)	329	19
264	Star Trek III: The Search for Spock (1984)	1375	20
264	Die Hard (1988)	1036	21
264	Braveheart (1995)	110	22
264	Apollo 13 (1995)	150	23
264	Jurassic Park (1993)	480	24
264	Minority Report (2002)	5445	25
264	Spider-Man (2002)	5349	26
264	Finding Nemo (2003)	6377	27
264	Monsters, Inc. (2001)	4886	28
264	Toy Story (1995)	1	29
264	Beauty and the Beast (1991)	595	30
264	Lion King, The (1994)	364	31
264	Back to the Future (1985)	1270	32
264	Indiana Jones and the Last Crusade (1989)	1291	33
264	Abyss, The (1989)	1127	34
264	Independence Day (a.k.a. ID4) (1996)	780	35
264	Cast Away (2000)	4022	36
264	Home Alone (1990)	586	37
264	GoldenEye (1995)	10	38
264	Mrs. Doubtfire (1993)	500	39
264	Interview with the Vampire: The Vampire Chronicles (1994)	253	40
264	Sense and Sensibility (1995)	17	41
264	Twelfth Night (1996)	892	42
264	Addams Family Values (1993)	410	43
264	To Kill a Mockingbird (1962)	1207	44
264	Birdcage, The (1996)	141	45
264	My Best Friend's Wedding (1997)	1569	46
264	Pretty Woman (1990)	597	47
264	October Sky (1999)	2501	48
264	Tarzan (1999)	2687	49
264	Liar Liar (1997)	1485	50
504	Schindler's List (1993)	527	1
504	Lawrence of Arabia (1962)	1204	2
504	Silence of the Lambs, The (1991)	593	3
504	Memento (2000)	4226	4
504	Bourne Identity, The (2002)	5418	5
504	L.A. Confidential (1997)	1617	6
504	Good Will Hunting (1997)	1704	7
504	Wallace & Gromit: The Wrong Trousers (1993)	1148	8
504	Wallace & Gromit: A Close Shave (1995)	745	9
504	Wallace & Gromit: The Best of Aardman Animation (1996)	720	10
504	Braveheart (1995)	110	11
504	Apollo 13 (1995)	150	12
504	Out of Africa (1985)	1959	13
504	Last Samurai, The (2003)	7143	14
504	Casino Royale (2006)	49272	15
504	Illusionist, The (2006)	47610	16
504	Rushmore (1998)	2395	17
504	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	18
504	Donnie Darko (2001)	4878	19
504	Children of Men (2006)	48774	20
504	My Cousin Vinny (1992)	2302	21
504	Unforgiven (1992)	1266	22
504	Ghost Dog: The Way of the Samurai (1999)	3328	23
504	Babe (1995)	34	24
504	Get Shorty (1995)	21	25
504	Crumb (1994)	162	26
504	Emma (1996)	26958	27
504	Contact (1997)	1584	28
504	King's Speech, The (2010)	81845	29
504	Piano, The (1993)	509	30
504	District 9 (2009)	70286	31
504	Moulin Rouge (2001)	4308	32
504	Bottle Rocket (1996)	101	33
504	Inside Man (2006)	44199	34
504	Lord of the Rings: The Return of the King, The (2003)	7153	35
504	Holiday, The (2006)	49286	36
504	Before Sunrise (1995)	215	37
504	Sense and Sensibility (1995)	17	38
504	Grand Day Out with Wallace and Gromit, A (1989)	1223	39
504	Lone Star (1996)	800	40
504	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	4973	41
504	Notebook, The (2004)	8533	42
504	Last King of Scotland, The (2006)	48738	43
504	Troy (2004)	7458	44
504	28 Days Later (2002)	6502	45
504	Bourne Ultimatum, The (2007)	54286	46
504	Shrek (2001)	4306	47
504	Bill & Ted's Excellent Adventure (1989)	4571	48
504	Fish Called Wanda, A (1988)	1079	49
504	Pleasantville (1998)	2321	50
333	Terminator 2: Judgment Day (1991)	589	1
333	Jurassic Park (1993)	480	2
333	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1198	3
333	Shawshank Redemption, The (1994)	318	4
333	Silence of the Lambs, The (1991)	593	5
333	Pulp Fiction (1994)	296	6
333	Gladiator (2000)	3578	7
333	Matrix, The (1999)	2571	8
333	Bourne Supremacy, The (2004)	8665	9
333	X-Men (2000)	3793	10
333	Batman (1989)	592	11
333	Good Will Hunting (1997)	1704	12
333	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	13
333	Misery (1990)	3499	14
333	Fugitive, The (1993)	457	15
333	Blow (2001)	4239	16
333	Dirty Harry (1971)	4855	17
333	Shining, The (1980)	1258	18
333	Star Wars: Episode IV - A New Hope (1977)	260	19
333	French Connection, The (1971)	1953	20
333	Life Is Beautiful (La Vita è bella) (1997)	2324	21
333	Schindler's List (1993)	527	22
333	Kelly's Heroes (1970)	3836	23
333	Casino (1995)	16	24
333	Italian Job, The (2003)	6378	25
333	Hannibal (2001)	4148	26
333	Air Force One (1997)	1608	27
333	Chicken Run (2000)	3751	28
