userId	title	movieId	rank
464	Silence of the Lambs, The (1991)	593	15
464	Dark Knight, The (2008)	58559	16
464	Sixth Sense, The (1999)	2762	17
464	Fargo (1996)	608	18
464	Forrest Gump (1994)	356	19
464	Chinatown (1974)	1252	20
464	Saving Private Ryan (1998)	2028	21
464	Braveheart (1995)	110	22
464	Terminator 2: Judgment Day (1991)	589	23
464	Dances with Wolves (1990)	590	24
464	Jurassic Park (1993)	480	25
464	Lion King, The (1994)	364	26
464	Finding Nemo (2003)	6377	27
464	Shining, The (1980)	1258	28
464	Back to the Future Part III (1990)	2012	29
464	Dark City (1998)	1748	30
464	L.A. Confidential (1997)	1617	31
464	Beauty and the Beast (1991)	595	32
464	Shrek (2001)	4306	33
464	Sin City (2005)	32587	34
464	Aliens (1986)	1200	35
464	Willy Wonka & the Chocolate Factory (1971)	1073	36
464	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	37
464	Seven Samurai (Shichinin no samurai) (1954)	2019	38
464	Blade Runner (1982)	541	39
464	Gattaca (1997)	1653	40
464	Hunt for Red October, The (1990)	1610	41
464	Con Air (1997)	1552	42
464	Full Metal Jacket (1987)	1222	43
464	Star Wars: Episode VI - Return of the Jedi (1983)	1210	44
464	Mad Max Beyond Thunderdome (1985)	3704	45
464	Wedding Singer, The (1998)	1777	46
464	Speed (1994)	377	47
464	Maverick (1994)	368	48
464	Legends of the Fall (1994)	266	49
464	Die Hard: With a Vengeance (1995)	165	50
490	Shawshank Redemption, The (1994)	318	1
490	Pulp Fiction (1994)	296	2
490	Schindler's List (1993)	527	3
490	Silence of the Lambs, The (1991)	593	4
490	Forrest Gump (1994)	356	5
490	Matrix, The (1999)	2571	6
490	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	7
490	Lord of the Rings: The Two Towers, The (2002)	5952	8
490	Lord of the Rings: The Return of the King, The (2003)	7153	9
490	Star Wars: Episode IV - A New Hope (1977)	260	10
490	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	11
490	Aliens (1986)	1200	12
490	Terminator 2: Judgment Day (1991)	589	13
490	Jurassic Park (1993)	480	14
490	Braveheart (1995)	110	15
490	Apollo 13 (1995)	150	16
490	Seven (a.k.a. Se7en) (1995)	47	17
490	Toy Story (1995)	1	18
490	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	19
490	Fargo (1996)	608	20
490	L.A. Confidential (1997)	1617	21
490	Saving Private Ryan (1998)	2028	22
490	American Beauty (1999)	2858	23
490	Fight Club (1999)	2959	24
490	Sixth Sense, The (1999)	2762	25
490	Gladiator (2000)	3578	26
490	Memento (2000)	4226	27
490	Shrek (2001)	4306	28
490	Monsters, Inc. (2001)	4886	29
490	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	4896	30
490	Spider-Man (2002)	5349	31
490	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	6539	32
490	Finding Nemo (2003)	6377	33
490	Incredibles, The (2004)	8961	34
490	Eternal Sunshine of the Spotless Mind (2004)	7361	35
490	Million Dollar Baby (2004)	30707	36
490	Batman Begins (2005)	33794	37
490	Sin City (2005)	32587	38
490	Departed, The (2006)	48516	39
490	Prestige, The (2006)	48780	40
490	Children of Men (2006)	48774	41
490	Lives of Others, The (Das leben der Anderen) (2006)	44555	42
490	Dark Knight, The (2008)	58559	43
490	Inception (2010)	79132	44
490	Toy Story 3 (2010)	78499	45
490	Social Network, The (2010)	80463	46
490	Harry Potter and the Deathly Hallows: Part 2 (2011)	88125	47
490	Moneyball (2011)	89492	48
490	Hugo (2011)	90866	49
490	Avengers, The (2012)	89745	50
348	Shawshank Redemption, The (1994)	318	1
348	Godfather, The (1972)	858	2
348	Schindler's List (1993)	527	3
348	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	4
348	Pulp Fiction (1994)	296	5
348	Silence of the Lambs, The (1991)	593	6
348	Apocalypse Now (1979)	1208	7
348	Goodfellas (1990)	1213	8
348	Blade Runner (1982)	541	9
348	Fargo (1996)	608	10
348	City of God (Cidade de Deus) (2002)	6016	11
348	Princess Bride, The (1987)	1197	12
348	Monty Python and the Holy Grail (1975)	1136	13
348	Alien (1979)	1214	14
348	Matrix, The (1999)	2571	15
348	Inception (2010)	79132	16
348	Fight Club (1999)	2959	17
348	Memento (2000)	4226	18
348	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	19
348	Lord of the Rings: The Two Towers, The (2002)	5952	20
348	Dark Knight, The (2008)	58559	21
348	Usual Suspects, The (1995)	50	22
348	Seven Samurai (Shichinin no samurai) (1954)	2019	23
348	Dances with Wolves (1990)	590	24
348	Jurassic Park (1993)	480	25
348	Saving Private Ryan (1998)	2028	26
348	Braveheart (1995)	110	27
348	Forrest Gump (1994)	356	28
348	Terminator 2: Judgment Day (1991)	589	29
348	Back to the Future Part III (1990)	2012	30
348	Lion King, The (1994)	364	31
348	Beauty and the Beast (1991)	595	32
348	Aladdin (1992)	588	33
348	Shrek (2001)	4306	34
348	Finding Nemo (2003)	6377	35
348	Chinatown (1974)	1252	36
348	L.A. Confidential (1997)	1617	37
348	Dark City (1998)	1748	38
348	Shining, The (1980)	1258	39
348	Willy Wonka & the Chocolate Factory (1971)	1073	40
348	Aliens (1986)	1200	41
348	Super Size Me (2004)	8464	42
348	Bowling for Columbine (2002)	5669	43
348	Fahrenheit 9/11 (2004)	8622	44
348	Roger & Me (1989)	2064	45
348	Maltese Falcon, The (1941)	913	46
348	Apollo 13 (1995)	150	47
348	Wizard of Oz, The (1939)	919	48
348	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	49
348	Star Wars: Episode IV - A New Hope (1977)	260	50
524	Shawshank Redemption, The (1994)	318	1
524	Star Wars: Episode IV - A New Hope (1977)	260	2
524	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	3
524	Matrix, The (1999)	2571	4
524	Fight Club (1999)	2959	5
524	Schindler's List (1993)	527	6
524	Silence of the Lambs, The (1991)	593	7
524	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	8
524	Princess Bride, The (1987)	1197	9
524	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	10
524	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1198	11
524	Terminator 2: Judgment Day (1991)	589	12
524	Alien (1979)	1214	13
524	Jurassic Park (1993)	480	14
524	Forrest Gump (1994)	356	15
524	Braveheart (1995)	110	16
524	Saving Private Ryan (1998)	2028	17
524	Fargo (1996)	608	18
524	Chinatown (1974)	1252	19
524	Lion King, The (1994)	364	20
524	Back to the Future (1985)	1270	21
524	Wizard of Oz, The (1939)	919	22
524	Inception (2010)	79132	23
524	Memento (2000)	4226	24
524	Pulp Fiction (1994)	296	25
524	American Beauty (1999)	2858	26
524	Sixth Sense, The (1999)	2762	27
524	Usual Suspects, The (1995)	50	28
524	Shining, The (1980)	1258	29
524	Dark Knight, The (2008)	58559	30
524	Sin City (2005)	32587	31
524	L.A. Confidential (1997)	1617	32
524	Beauty and the Beast (1991)	595	33
524	Finding Nemo (2003)	6377	34
524	Aladdin (1992)	588	35
524	Shrek (2001)	4306	36
524	Dark City (1998)	1748	37
524	Willy Wonka & the Chocolate Factory (1971)	1073	38
524	Maltese Falcon, The (1941)	913	39
524	Apollo 13 (1995)	150	40
524	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	41
524	Bowling for Columbine (2002)	5669	42
524	Tombstone (1993)	553	43
524	Fahrenheit 9/11 (2004)	8622	44
524	Seven (a.k.a. Se7en) (1995)	47	45
524	Aliens (1986)	1200	46
524	Roger & Me (1989)	2064	47
524	Super Size Me (2004)	8464	48
524	Monty Python and the Holy Grail (1975)	1136	49
524	Ghostbusters (1984)	2717	50
337	Shawshank Redemption, The (1994)	318	1
337	Star Wars: Episode IV - A New Hope (1977)	260	2
337	Toy Story (1995)	1	3
337	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	4
337	Matrix, The (1999)	2571	5
337	Fight Club (1999)	2959	6
337	Schindler's List (1993)	527	7
337	Inception (2010)	79132	8
337	Pulp Fiction (1994)	296	9
337	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	10
337	Princess Bride, The (1987)	1197	11
337	Usual Suspects, The (1995)	50	12
337	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	13
337	Shawshank Redemption, The (1994)	318	14
337	Lord of the Rings: The Two Towers, The (2002)	5952	15
337	Dark Knight, The (2008)	58559	16
337	Sixth Sense, The (1999)	2762	17
337	Silence of the Lambs, The (1991)	593	18
337	Forrest Gump (1994)	356	19
337	Fargo (1996)	608	20
337	Braveheart (1995)	110	21
337	Saving Private Ryan (1998)	2028	22
337	Jurassic Park (1993)	480	23
337	Lion King, The (1994)	364	24
337	Terminator 2: Judgment Day (1991)	589	25
337	Chinatown (1974)	1252	26
337	Finding Nemo (2003)	6377	27
337	Shining, The (1980)	1258	28
337	Beauty and the Beast (1991)	595	29
337	L.A. Confidential (1997)	1617	30
337	Dark City (1998)	1748	31
337	Back to the Future Part III (1990)	2012	32
337	Shrek (2001)	4306	33
337	Dances with Wolves (1990)	590	34
337	Aladdin (1992)	588	35
337	Sin City (2005)	32587	36
337	Sixth Sense, The (1999)	2762	37
337	Aliens (1986)	1200	38
337	Seven (a.k.a. Se7en) (1995)	47	39
337	Fahrenheit 9/11 (2004)	8622	40
337	Princess Bride, The (1987)	1197	41
337	Star Wars: Episode VI - Return of the Jedi (1983)	1210	42
337	American Beauty (1999)	2858	43
337	Tombstone (1993)	553	44
337	Bowling for Columbine (2002)	5669	45
337	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	46
337	Apollo 13 (1995)	150	47
337	Wizard of Oz, The (1939)	919	48
337	Roger & Me (1989)	2064	49
337	Maltese Falcon, The (1941)	913	50
118	Godfather, The (1972)	858	1
118	Godfather: Part II, The (1974)	1221	2
118	Goodfellas (1990)	1213	3
118	Shawshank Redemption, The (1994)	318	4
118	Schindler's List (1993)	527	5
118	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	6
118	Pulp Fiction (1994)	296	7
118	Saving Private Ryan (1998)	2028	8
118	Dances with Wolves (1990)	590	9
118	Forrest Gump (1994)	356	10
118	Braveheart (1995)	110	11
118	Silence of the Lambs, The (1991)	593	12
118	Terminator 2: Judgment Day (1991)	589	13
118	Jurassic Park (1993)	480	14
118	Fargo (1996)	608	15
118	Matrix, The (1999)	2571	16
118	Fight Club (1999)	2959	17
118	Dark Knight, The (2008)	58559	18
118	Inception (2010)	79132	19
118	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	20
118	Lord of the Rings: The Two Towers, The (2002)	5952	21
118	Memento (2000)	4226	22
118	Sixth Sense, The (1999)	2762	23
118	Usual Suspects, The (1995)	50	24
118	Seven (a.k.a. Se7en) (1995)	47	25
118	Aliens (1986)	1200	26
118	Princess Bride, The (1987)	1197	27
118	Beauty and the Beast (1991)	595	28
118	Lion King, The (1994)	364	29
118	Aladdin (1992)	588	30
118	Shrek (2001)	4306	31
118	Finding Nemo (2003)	6377	32
118	Back to the Future Part III (1990)	2012	33
118	Dark City (1998)	1748	34
118	L.A. Confidential (1997)	1617	35
118	Chinatown (1974)	1252	36
118	Shining, The (1980)	1258	37
118	Maltese Falcon, The (1941)	913	38
118	Roger & Me (1989)	2064	39
118	Apollo 13 (1995)	150	40
118	Wizard of Oz, The (1939)	919	41
118	Willy Wonka & the Chocolate Factory (1971)	1073	42
118	Tombstone (1993)	553	43
118	American Beauty (1999)	2858	44
118	Fahrenheit 9/11 (2004)	8622	45
118	Bowling for Columbine (2002)	5669	46
118	Super Size Me (2004)	8464	47
118	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	48
118	Star Wars: Episode IV - A New Hope (1977)	260	49
118	Toy Story (1995)	1	50
382	Shawshank Redemption, The (1994)	318	1
382	Godfather, The (1972)	858	2
382	Star Wars: Episode IV - A New Hope (1977)	260	3
382	Pulp Fiction (1994)	296	4
382	Silence of the Lambs, The (1991)	593	5
382	Schindler's List (1993)	527	6
382	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	7
382	Usual Suspects, The (1995)	50	8
382	Alien (1979)	1214	9
382	Princess Bride, The (1987)	1197	10
382	Terminator 2: Judgment Day (1991)	589	11
382	Forrest Gump (1994)	356	12
382	Jurassic Park (1993)	480	13
382	Fargo (1996)	608	14
382	Saving Private Ryan (1998)	2028	15
382	Braveheart (1995)	110	16
382	Lion King, The (1994)	364	17
382	Matrix, The (1999)	2571	18
382	Fight Club (1999)	2959	19
382	Inception (2010)	79132	20
382	Dark Knight, The (2008)	58559	21
382	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	22
382	American Beauty (1999)	2858	23
382	Shining, The (1980)	1258	24
382	Chinatown (1974)	1252	25
382	Dances with Wolves (1990)	590	26
382	Back to the Future Part III (1990)	2012	27
382	Willy Wonka & the Chocolate Factory (1971)	1073	28
382	Aladdin (1992)	588	29
382	Beauty and the Beast (1991)	595	30
382	L.A. Confidential (1997)	1617	31
382	Dark City (1998)	1748	32
382	Finding Nemo (2003)	6377	33
382	Sixth Sense, The (1999)	2762	34
382	Sin City (2005)	32587	35
382	Bowling for Columbine (2002)	5669	36
382	Princess Diaries, The (2001)	4700	37
382	Maltese Falcon, The (1941)	913	38
382	Tombstone (1993)	553	39
382	Roger & Me (1989)	2064	40
382	Super Size Me (2004)	8464	41
382	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	42
382	Wizard of Oz, The (1939)	919	43
382	Apollo 13 (1995)	150	44
382	Memento (2000)	4226	45
382	Toy Story (1995)	1	46
382	Madagascar (2005)	33615	47
382	Sherlock Holmes (2009)	73017	48
382	Hobbit: An Unexpected Journey, The (2012)	98809	49
382	John Wick (2014)	115149	50
466	Inception (2010)	79132	1
466	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	2
466	Matrix, The (1999)	2571	3
466	Fight Club (1999)	2959	4
466	Shawshank Redemption, The (1994)	318	5
466	Dark Knight, The (2008)	58559	6
466	Lord of the Rings: The Two Towers, The (2002)	5952	7
466	Silence of the Lambs, The (1991)	593	8
466	Star Wars: Episode IV - A New Hope (1977)	260	9
466	Terminator 2: Judgment Day (1991)	589	10
466	Saving Private Ryan (1998)	2028	11
466	Forrest Gump (1994)	356	12
466	Braveheart (1995)	110	13
466	Pulp Fiction (1994)	296	14
466	Schindler's List (1993)	527	15
466	Princess Bride, The (1987)	1197	16
466	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	17
466	Usual Suspects, The (1995)	50	18
466	Fargo (1996)	608	19
466	Jurassic Park (1993)	480	20
466	Lion King, The (1994)	364	21
466	Aliens (1986)	1200	22
466	Back to the Future Part III (1990)	2012	23
466	Chinatown (1974)	1252	24
466	Maltese Falcon, The (1941)	913	25
466	Bowling for Columbine (2002)	5669	26
466	Super Size Me (2004)	8464	27
466	Roger & Me (1989)	2064	28
466	Apollo 13 (1995)	150	29
466	Wizard of Oz, The (1939)	919	30
466	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	31
466	American Beauty (1999)	2858	32
466	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	33
466	Fahrenheit 9/11 (2004)	8622	34
466	Seven (a.k.a. Se7en) (1995)	47	35
466	Willy Wonka & the Chocolate Factory (1971)	1073	36
466	Sin City (2005)	32587	37
466	Aladdin (1992)	588	38
466	Dances with Wolves (1990)	590	39
466	Shrek (2001)	4306	40
466	Beauty and the Beast (1991)	595	41
466	L.A. Confidential (1997)	1617	42
466	Dark City (1998)	1748	43
466	Finding Nemo (2003)	6377	44
466	Shining, The (1980)	1258	45
466	Tombstone (1993)	553	46
466	Matrix Revolutions, The (2003)	6934	47
466	Sixth Sense, The (1999)	2762	48
466	Alien (1979)	1214	49
466	Terminator, The (1984)	1240	50
455	Shawshank Redemption, The (1994)	318	1
455	Schindler's List (1993)	527	2
455	Forrest Gump (1994)	356	3
455	Star Wars: Episode IV - A New Hope (1977)	260	4
455	Silence of the Lambs, The (1991)	593	5
455	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	6
455	Matrix, The (1999)	2571	7
455	Fight Club (1999)	2959	8
455	Pulp Fiction (1994)	296	9
455	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	10
455	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	11
455	Terminator 2: Judgment Day (1991)	589	12
455	Braveheart (1995)	110	13
455	Jurassic Park (1993)	480	14
455	American Beauty (1999)	2858	15
455	Princess Bride, The (1987)	1197	16
455	Aliens (1986)	1200	17
455	Fargo (1996)	608	18
455	Saving Private Ryan (1998)	2028	19
455	Lion King, The (1994)	364	20
455	Back to the Future Part III (1990)	2012	21
455	Chinatown (1974)	1252	22
455	Finding Nemo (2003)	6377	23
455	Shining, The (1980)	1258	24
455	Dark Knight, The (2008)	58559	25
455	Sixth Sense, The (1999)	2762	26
455	L.A. Confidential (1997)	1617	27
455	Dark City (1998)	1748	28
455	Inception (2010)	79132	29
455	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	30
455	Sin City (2005)	32587	31
455	Willy Wonka & the Chocolate Factory (1971)	1073	32
455	Usual Suspects, The (1995)	50	33
455	Tombstone (1993)	553	34
455	Bowling for Columbine (2002)	5669	35
455	Fahrenheit 9/11 (2004)	8622	36
455	Roger & Me (1989)	2064	37
455	Maltese Falcon, The (1941)	913	38
455	Super Size Me (2004)	8464	39
455	Apollo 13 (1995)	150	40
455	Wizard of Oz, The (1939)	919	41
455	Aladdin (1992)	588	42
455	Beauty and the Beast (1991)	595	43
455	Dances with Wolves (1990)	590	44
455	Shrek (2001)	4306	45
455	Crimson Tide (1995)	161	46
455	Disclosure (1994)	225	47
455	I.Q. (1994)	252	48
455	Interview with the Vampire: The Vampire Chronicles (1994)	253	49
455	Babe (1995)	34	50
436	Schindler's List (1993)	527	1
436	Shawshank Redemption, The (1994)	318	2
436	Apollo 13 (1995)	150	3
436	Toy Story (1995)	1	4
436	Terminator 2: Judgment Day (1991)	589	5
436	Jurassic Park (1993)	480	6
436	Star Wars: Episode IV - A New Hope (1977)	260	7
436	Matrix, The (1999)	2571	8
436	Silence of the Lambs, The (1991)	593	9
436	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	10
436	Forrest Gump (1994)	356	11
436	Braveheart (1995)	110	12
436	American Beauty (1999)	2858	13
436	Fargo (1996)	608	14
436	Finding Nemo (2003)	6377	15
436	Lion King, The (1994)	364	16
436	Princess Bride, The (1987)	1197	17
436	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	18
436	Usual Suspects, The (1995)	50	19
436	Shining, The (1980)	1258	20
436	Chinatown (1974)	1252	21
436	Dark Knight, The (2008)	58559	22
436	Inception (2010)	79132	23
436	Pulp Fiction (1994)	296	24
436	Sixth Sense, The (1999)	2762	25
436	Memento (2000)	4226	26
436	Fight Club (1999)	2959	27
436	Seven (a.k.a. Se7en) (1995)	47	28
436	Maltese Falcon, The (1941)	913	29
436	Wizard of Oz, The (1939)	919	30
436	Aladdin (1992)	588	31
436	Beauty and the Beast (1991)	595	32
436	Dances with Wolves (1990)	590	33
436	L.A. Confidential (1997)	1617	34
436	Dark City (1998)	1748	35
436	Back to the Future Part III (1990)	2012	36
436	Sin City (2005)	32587	37
436	Tombstone (1993)	553	38
436	Willy Wonka & the Chocolate Factory (1971)	1073	39
436	Aliens (1986)	1200	40
436	Terminator 2: Judgment Day (1991)	589	41
436	Shrek (2001)	4306	42
436	Saving Private Ryan (1998)	2028	43
436	Roger & Me (1989)	2064	44
436	Bowling for Columbine (2002)	5669	45
436	Fahrenheit 9/11 (2004)	8622	46
436	Super Size Me (2004)	8464	47
436	Matrix, The (1999)	2571	48
436	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	49
436	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	50
231	Terminator 2: Judgment Day (1991)	589	1
231	Pulp Fiction (1994)	296	2
231	Dark Knight, The (2008)	58559	3
231	Alien (1979)	1214	4
231	Star Wars: Episode IV - A New Hope (1977)	260	5
231	Shawshank Redemption, The (1994)	318	6
231	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	7
231	Matrix, The (1999)	2571	8
231	Fight Club (1999)	2959	9
231	Schindler's List (1993)	527	10
231	Inception (2010)	79132	11
231	Silence of the Lambs, The (1991)	593	12
231	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	13
231	Princess Bride, The (1987)	1197	14
231	Usual Suspects, The (1995)	50	15
231	Jurassic Park (1993)	480	16
231	Forrest Gump (1994)	356	17
231	Saving Private Ryan (1998)	2028	18
231	Braveheart (1995)	110	19
231	Fargo (1996)	608	20
231	Chinatown (1974)	1252	21
231	Lion King, The (1994)	364	22
231	Back to the Future Part III (1990)	2012	23
231	Dances with Wolves (1990)	590	24
231	Terminator (1984)	1240	25
231	Tombstone (1993)	553	26
231	Apollo 13 (1995)	150	27
231	Willy Wonka & the Chocolate Factory (1971)	1073	28
231	Aladdin (1992)	588	29
231	Finding Nemo (2003)	6377	30
231	Bowling for Columbine (2002)	5669	31
231	Super Size Me (2004)	8464	32
231	Roger & Me (1989)	2064	33
231	Maltese Falcon, The (1941)	913	34
231	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	35
231	Fahrenheit 9/11 (2004)	8622	36
231	Seven (a.k.a. Se7en) (1995)	47	37
231	Aliens (1986)	1200	38
231	Shrek (2001)	4306	39
231	Beauty and the Beast (1991)	595	40
231	L.A. Confidential (1997)	1617	41
231	Dark City (1998)	1748	42
231	Sixth Sense, The (1999)	2762	43
231	Sin City (2005)	32587	44
231	Wizard of Oz, The (1939)	919	45
231	Modern Times (1936)	3462	46
231	Interstellar (2014)	109487	47
231	Die Hard (1988)	1036	48
231	Indiana Jones and the Last Crusade (1989)	1291	49
231	Slumdog Millionaire (2008)	63082	50
355	Star Wars: Episode IV - A New Hope (1977)	260	1
355	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	2
355	Matrix, The (1999)	2571	3
355	Fight Club (1999)	2959	4
355	Schindler's List (1993)	527	5
355	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	6
355	Shawshank Redemption, The (1994)	318	7
355	Dark Knight, The (2008)	58559	8
355	Silence of the Lambs, The (1991)	593	9
355	Terminator 2: Judgment Day (1991)	589	10
355	Pulp Fiction (1994)	296	11
355	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)	1201	12
355	Usual Suspects, The (1995)	50	13
355	Princess Bride, The (1987)	1197	14
355	Alien (1979)	1214	15
355	Jurassic Park (1993)	480	16
355	Forrest Gump (1994)	356	17
355	Saving Private Ryan (1998)	2028	18
355	Braveheart (1995)	110	19
355	Fargo (1996)	608	20
355	Lion King, The (1994)	364	21
355	Beauty and the Beast (1991)	595	22
355	Aladdin (1992)	588	23
355	Dances with Wolves (1990)	590	24
355	Back to the Future Part III (1990)	2012	25
355	Shrek (2001)	4306	26
355	Chinatown (1974)	1252	27
355	Finding Nemo (2003)	6377	28
355	Inception (2010)	79132	29
355	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	32	30
355	Bowling for Columbine (2002)	5669	31
355	Tombstone (1993)	553	32
355	American Beauty (1999)	2858	33
355	Fahrenheit 9/11 (2004)	8622	34
355	Seven (a.k.a. Se7en) (1995)	47	35
355	Aliens (1986)	1200	36
355	Willy Wonka & the Chocolate Factory (1971)	1073	37
355	Super Size Me (2004)	8464	38
355	Roger & Me (1989)	2064	39
355	Maltese Falcon, The (1941)	913	40
355	Apollo 13 (1995)	150	41
355	Wizard of Oz, The (1939)	919	42
355	Sin City (2005)	32587	43
355	Sixth Sense, The (1999)	2762	44
355	L.A. Confidential (1997)	1617	45
355	Dark City (1998)	1748	46
355	Shining, The (1980)	1258	47
355	Memento (2000)	4226	48
355	Toy Story (1995)	1	49
355	Roman Holiday (1953)	916	50
519	Forrest Gump (1994)	356	1
519	Good Will Hunting (1997)	1704	2
519	American History X (1998)	2329	3
519	Schindler's List (1993)	527	4
519	Shawshank Redemption, The (1994)	318	5
519	Star Wars: Episode IV - A New Hope (1977)	260	6
519	Star Wars: Episode V - The Empire Strikes Back (1980)	1196	7
519	Lord of the Rings: The Fellowship of the Ring, The (2001)	4993	8
519	Lord of the Rings: The Two Towers, The (2002)	5952	9
519	Matrix, The (1999)	2571	10
519	Terminator 2: Judgment Day (1991)	589	11
519	Aliens (1986)	1200	12
519	Dark Knight, The (2008)	58559	13
519	Inception (2010)	79132	14
519	Fight Club (1999)	2959	15
519	Pulp Fiction (1994)	296	16
519	Usual Suspects, The (1995)	50	17
519	Silence of the Lambs, The (1991)	593	18
519	Seven (a.k.a. Se7en) (1995)	47	19
519	Braveheart (1995)	110	20
519	Saving Private Ryan (1998)	2028	21
