userId	title	itemId	rank
11	 The Shawshank Redemption (1994)	318	1
11	 The Silence of the Lambs (1991)	135937	2
11	 Terminator 2: Judgment Day (1991)	589	3
11	 Braveheart (1995)	110	4
11	 Heat (1995)	6	5
11	 Apollo 13 (1995)	150	6
11	 The Fugitive (1993)	4675	7
11	 In the Line of Fire (1993)	474	8
11	 Cliffhanger (1993)	434	10
11	 True Lies (1994)	380	11
11	 Speed (1994)	377	12
11	 Men in Black (1997)	2340	13
11	 The Truman Show (1998)	1682	14
11	 The Matrix (1999)	2571	15
11	 American Beauty (1999)	2858	16
11	 Fight Club (1999)	2959	17
11	 The Sixth Sense (1999)	2762	18
11	 Toy Story 2 (1999)	3114	19
11	 The Green Mile (1999)	3147	20
11	 All About My Mother (1999)	3083	21
11	 The Sweet Hereafter (1997)	1719	22
11	 L.A. Confidential (1997)	1617	23
11	 Titanic (1997)	1721	24
11	 Good Will Hunting (1997)	1704	25
11	 As Good as It Gets (1997)	1784	26
11	 Saving Private Ryan (1998)	2028	27
11	 There's Something About Mary (1998)	1923	28
11	 The Thin Red Line (1998)	2427	29
11	 The Truman Show (1998)	1682	30
11	 The Sweet Hereafter (1997)	1719	31
11	 L.A. Confidential (1997)	1617	32
11	 Titanic (1997)	1721	33
11	 Good Will Hunting (1997)	1704	34
11	 As Good as It Gets (1997)	1784	35
11	 Saving Private Ryan (1998)	2028	36
11	 There's Something About Mary (1998)	1923	37
11	 The Thin Red Line (1998)	2427	38
11	 The Truman Show (1998)	1682	39
11	 The Sweet Hereafter (1997)	1719	40
11	 L.A. Confidential (1997)	1617	41
11	 Titanic (1997)	1721	42
11	 Good Will Hunting (1997)	1704	43
11	 As Good as It Gets (1997)	1784	44
11	 Saving Private Ryan (1998)	2028	45
11	 There's Something About Mary (1998)	1923	46
11	 The Thin Red Line (1998)	2427	47
11	 The Truman Show (1998)	1682	48
11	 The Sweet Hereafter (1997)	1719	49
11	 L.A. Confidential (1997)	1617	50
548	 The Shawshank Redemption (1994)	318	1
548	 Pulp Fiction (1994)	296	2
548	 Goodfellas (1990)	1213	3
548	 The Godfather (1972)	858	4
548	 The Godfather Part II (1974)	1221	5
548	 The Dark Knight Rises (2012)	91529	6
548	 Inception (2010)	79132	7
548	 The Lord of the Rings: The Return of the King (2003)	7153	8
548	 The Lord of the Rings: The Two Towers (2002)	5952	9
548	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	10
548	 The Usual Suspects (1995)	50	11
548	 Se7en (1995)	1487	12
548	 Fight Club (1999)	2959	13
548	 American Beauty (1999)	2858	14
548	 The Silence of the Lambs (1991)	135937	15
548	 Schindler's List (1993)	527	16
548	 Saving Private Ryan (1998)	2028	17
548	 The Green Mile (1999)	3147	18
548	 Braveheart (1995)	110	19
548	 Titanic (1997)	1721	20
548	 Forrest Gump (1994)	356	21
548	 The Shawshank Redemption (1994)	318	22
548	 Pulp Fiction (1994)	296	23
548	 Goodfellas (1990)	1213	24
548	 The Godfather (1972)	858	25
548	 The Godfather Part II (1974)	1221	26
548	 The Dark Knight Rises (2012)	91529	27
548	 Inception (2010)	79132	28
548	 The Lord of the Rings: The Return of the King (2003)	7153	29
548	 The Lord of the Rings: The Two Towers (2002)	5952	30
548	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	31
548	 The Usual Suspects (1995)	50	32
548	 Se7en (1995)	1487	33
548	 Fight Club (1999)	2959	34
548	 American Beauty (1999)	2858	35
548	 The Silence of the Lambs (1991)	135937	36
548	 Schindler's List (1993)	527	37
548	 Saving Private Ryan (1998)	2028	38
548	 The Green Mile (1999)	3147	39
548	 Braveheart (1995)	110	40
548	 Titanic (1997)	1721	41
548	 Forrest Gump (1994)	356	42
548	 The Shawshank Redemption (1994)	318	43
548	 Pulp Fiction (1994)	296	44
548	 Goodfellas (1990)	1213	45
548	 The Godfather (1972)	858	46
548	 The Godfather Part II (1974)	1221	47
548	 The Dark Knight Rises (2012)	91529	48
548	 Inception (2010)	79132	49
548	 The Lord of the Rings: The Return of the King (2003)	7153	50
373	 Braveheart (1995)	110	1
373	 The Usual Suspects (1995)	50	2
373	 Heat (1995)	6	3
373	 Se7en (1995)	1487	4
373	 Casino (1995)	16	5
373	 Leaving Las Vegas (1995)	25	6
373	 Babe (1995)	34	7
373	 Toy Story (1995)	1	8
373	 The Net (1995)	185	9
373	 Casper (1995)	158	10
373	 Mary Shelley's Frankenstein (1994)	273	11
373	 Legends of the Fall (1994)	266	12
373	 Like Water for Chocolate (1992)	2774	13
373	 Immortal Beloved (1994)	249	14
373	 Murder in the First (1995)	280	15
373	 Ed Wood (1994)	235	16
373	 Dolores Claiborne (1995)	230	17
373	 Billy Madison (1995)	216	18
373	 Walk in the Clouds (1995)	207	19
373	 Strange Days (1995)	198	20
373	 French Kiss (1995)	236	21
373	 The Shawshank Redemption (1994)	318	22
373	 Forrest Gump (1994)	356	23
373	 Toy Story 2 (1999)	3114	24
373	 American Beauty (1999)	2858	25
373	 The Truman Show (1998)	1682	26
373	 The Sixth Sense (1999)	2762	27
373	 Fight Club (1999)	2959	28
373	 The Matrix (1999)	2571	29
373	 All About My Mother (1999)	3083	30
373	 The Green Mile (1999)	3147	31
373	 Toy Story 3 (2010)	78499	32
373	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	33
373	 The Lord of the Rings: The Two Towers (2002)	5952	34
373	 The Lord of the Rings: The Return of the King (2003)	7153	35
373	 Spirited Away (2001)	95633	36
373	 Minority Report (2002)	5445	37
373	 Finding Nemo (2003)	6377	38
373	 The Incredibles (2004)	8961	39
373	 Sideways (2004)	8949	41
373	 Eternal Sunshine of the Spotless Mind (2004)	7361	42
373	 Before Sunset (2004)	8638	43
373	 Batman Begins (2005)	33794	44
373	 The Departed (2006)	48516	45
373	 Children of Men (2006)	48774	46
373	 The Prestige (2006)	172233	48
373	 The Dark Knight (2008)	58559	49
373	 The Hurt Locker (2008)	69481	50
381	 The Matrix (1999)	2571	1
381	 Fight Club (1999)	2959	2
381	 Requiem for a Dream (2000)	3949	3
381	 Donnie Darko (2001)	4878	4
381	 Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	4973	5
381	 My Big Fat Greek Wedding (2002)	5299	6
381	 The Pianist (2002)	8950	7
381	 School of Rock (2003)	6863	8
381	 Hotel Rwanda (2004)	30749	9
381	 Howl's Moving Castle (Hauru no ugoku shiro) (2004)	31658	10
381	 Little Miss Sunshine (2006)	46578	11
381	 The Pursuit of Happyness (2006)	8131	12
381	 The Departed (2006)	48516	13
381	 Children of Men (2006)	48774	14
381	 Sicko (2007)	53894	15
381	 Across the Universe (2007)	54190	16
381	 Coraline (2009)	66097	17
381	 Finding Nemo (2003)	6377	18
381	 Sweeney Todd: The Demon Barber of Fleet Street (2007)	56757	19
381	 Avatar (2009)	72998	20
381	 Real Genius (1985)	1297	21
381	 Grease (1978)	1380	22
381	 Men in Black (a.k.a. MIB) (1997)	1580	23
381	 Mulan (1998)	1907	24
381	 Hocus Pocus (1993)	2052	25
381	 Beetlejuice (1988)	2174	26
381	 Rush Hour (1998)	2273	27
381	 American History X (1998)	2329	28
381	 Bug's Life, A (1998)	2355	29
381	 Prince of Egypt, The (1998)	2394	30
381	 Patch Adams (1998)	2431	31
381	 Crocodile Dundee II (1988)	2471	32
381	 Run Lola Run (Lola rennt) (1998)	2692	33
381	 Big Daddy (1999)	2694	34
381	 Ghostbusters (a.k.a. Ghost Busters) (1984)	2716	35
381	 Big (1988)	2797	36
381	 Dogma (1999)	3052	37
381	 Sister Act (1992)	3247	38
381	 Patriot Games (1992)	3256	39
381	 Up (2009)	68954	40
381	 Hook (1991)	3489	41
381	 Fantasia (1940)	1282	42
381	 Shining, The (1980)	1258	43
381	 Princess Mononoke (Mononoke-hime) (1997)	3000	44
381	 Princess Bride, The (1987)	1197	45
381	 Dead Poets Society (1989)	1246	46
381	 Little Princess, A (1995)	262	47
381	 Jumanji (1995)	2	48
381	 Speed (1994)	377	49
381	 Fugitive, The (1993)	457	50
266	 The Shawshank Redemption (1994)	318	1
266	 Pulp Fiction (1994)	296	2
266	 The Godfather (1972)	858	3
266	 The Godfather Part II (1974)	1221	4
266	 The Dark Knight (2008)	58559	5
266	 12 Angry Men (1957)	1203	7
266	 Schindler's List (1993)	527	8
266	 The Lord of the Rings: The Return of the King (2003)	7153	9
266	 The Silence of the Lambs (1991)	135937	10
266	 The Dark Knight Rises (2012)	91529	11
266	 The Lord of the Rings: The Two Towers (2002)	5952	12
266	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	13
266	 The Usual Suspects (1995)	50	14
266	 Fight Club (1999)	2959	15
266	 The Matrix (1999)	2571	16
266	 The Green Mile (1999)	3147	17
266	 Forrest Gump (1994)	356	18
266	 Se7en (1995)	1487	19
266	 American Beauty (1999)	2858	20
266	 The Sixth Sense (1999)	2762	21
266	 Goodfellas (1990)	1213	22
266	 The Shawshank Redemption (1994)	318	23
266	 Pulp Fiction (1994)	296	24
266	 The Godfather (1972)	858	25
266	 The Godfather Part II (1974)	1221	26
266	 The Dark Knight (2008)	58559	27
266	 12 Angry Men (1957)	1203	29
266	 Schindler's List (1993)	527	30
266	 The Lord of the Rings: The Return of the King (2003)	7153	31
266	 The Silence of the Lambs (1991)	135937	32
266	 The Dark Knight Rises (2012)	91529	33
266	 The Lord of the Rings: The Two Towers (2002)	5952	34
266	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	35
266	 The Usual Suspects (1995)	50	36
266	 Fight Club (1999)	2959	37
266	 The Matrix (1999)	2571	38
266	 The Green Mile (1999)	3147	39
266	 Forrest Gump (1994)	356	40
266	 Se7en (1995)	1487	41
266	 American Beauty (1999)	2858	42
266	 The Sixth Sense (1999)	2762	43
266	 Goodfellas (1990)	1213	44
266	 The Shawshank Redemption (1994)	318	45
266	 Pulp Fiction (1994)	296	46
266	 The Godfather (1972)	858	47
266	 The Godfather Part II (1974)	1221	48
266	 The Dark Knight (2008)	58559	49
555	 Reservoir Dogs (1992)	1089	1
555	 Star Wars: Episode V - The Empire Strikes Back (1980)	1196	2
555	 Princess Bride, The (1987)	1197	3
555	 Aliens (1986)	1200	4
555	 Apocalypse Now (1979)	1208	5
555	 Star Wars: Episode VI - Return of the Jedi (1983)	1210	6
555	 Goodfellas (1990)	1213	7
555	 Army of Darkness (1993)	1215	8
555	 Terminator, The (1984)	1240	9
555	 Femme Nikita, La (Nikita) (1990)	1249	10
555	 Better Off Dead... (1985)	1257	11
555	 Shining, The (1980)	1258	12
555	 Arsenic and Old Lace (1944)	1269	14
555	 Highlander (1986)	1275	15
555	 Heathers (1989)	1285	16
555	 When Harry Met Sally... (1989)	1307	18
555	 Maltese Falcon, The (1941)	913	19
555	 Trainspotting (1996)	778	20
555	 Born on the Fourth of July (1989)	4008	21
555	 Grumpier Old Men (1995)	3	22
555	 Powder (1995)	24	23
555	 Usual Suspects, The (1995)	50	24
555	 Happy Gilmore (1996)	104	25
555	 Braveheart (1995)	110	26
555	 Star Wars: Episode IV - A New Hope (1977)	260	27
555	 Shawshank Redemption, The (1994)	318	28
555	 Tommy Boy (1995)	333	29
555	 What's Eating Gilbert Grape (1993)	337	30
555	 Beverly Hillbillies, The (1993)	419	31
555	 Ref, The (1994)	514	32
555	 Ghost (1990)	587	33
555	 Terminator 2: Judgment Day (1991)	589	34
555	 Silence of the Lambs, The (1991)	593	35
555	 Fargo (1996)	608	36
555	 Craft, The (1996)	724	37
555	 Kingpin (1996)	785	38
555	 Sling Blade (1996)	1358	39
555	 Raising Arizona (1987)	1394	40
555	 Private Parts (1997)	1476	41
555	 From Russia with Love (1963)	2948	42
555	 Green Mile, The (1999)	3147	43
555	 Galaxy Quest (1999)	3175	44
555	 Grumpy Old Men (1993)	3450	45
555	 Parenthood (1989)	3526	46
555	 28 Days (2000)	3534	47
555	 Croupier (1998)	3783	48
555	 Planes, Trains & Automobiles (1987)	4002	49
555	 City of Lost Children, The (Cité des enfants perdus, La) (1995)	29	50
50	 The Matrix (1999)	2571	1
50	 The Dark Knight Rises (2012)	91529	2
50	 The Lord of the Rings: The Return of the King (2003)	7153	3
50	 The Shawshank Redemption (1994)	318	5
50	 Pulp Fiction (1994)	296	6
50	 The Godfather (1972)	858	7
50	 The Godfather Part II (1974)	1221	8
50	 The Dark Knight (2008)	58559	9
50	 12 Angry Men (1957)	1203	10
50	 The Silence of the Lambs (1991)	135937	11
50	 Schindler's List (1993)	527	12
50	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	13
50	 The Lord of the Rings: The Two Towers (2002)	5952	14
50	 The Usual Suspects (1995)	50	15
50	 Fight Club (1999)	2959	16
50	 Se7en (1995)	1487	17
50	 The Big Lebowski (1998)	1732	18
50	 Fargo (1996)	608	19
50	 The Princess Bride (1987)	1197	20
50	 The Breakfast Club (1985)	1968	21
50	 Back to the Future (1985)	1270	22
50	 The Terminator (1984)	1240	23
50	 Jurassic Park (1993)	480	24
50	 Forrest Gump (1994)	356	25
50	 Toy Story (1995)	1	26
50	 The Lion King (1994)	134019	27
50	 The Iron Giant (1999)	2761	28
50	 Spirited Away (2001)	95633	29
50	 Finding Nemo (2003)	6377	30
50	 The Incredibles (2004)	8961	31
50	 Ratatouille (2007)	50872	32
50	 Up (2009)	68954	33
50	 Toy Story 3 (2010)	78499	34
50	 Inside Out (2015)	134853	35
50	 Coco (2017)	177765	36
50	 The Grand Budapest Hotel (2014)	109374	37
50	 The Social Network (2010)	80463	38
50	 Inception (2010)	79132	39
50	 The King's Speech (2010)	81845	40
50	 The Wolf of Wall Street (2013)	106782	41
50	 Sicario (2015)	139644	42
50	 The Nice Guys (2016)	158238	43
50	 Get Out (2017)	168250	44
50	 Three Billboards Outside Ebbing, Missouri (2017)	177593	45
50	 The Shape of Water (2017)	180031	46
50	 Roma (2018)	188675	47
50	 Parasite (2019)	2256	48
50	 1917 (2019)	71057	49
50	 Joker (2019)	101088	50
428	 The Matrix Reloaded (2003)	6365	1
428	 The Matrix Revolutions (2003)	6934	2
428	 Kill Bill: Vol. 1 (2003)	6874	3
428	 Kill Bill: Vol. 2 (2004)	7438	4
428	 Underworld (2003)	6754	5
428	 Underworld: Evolution (2006)	42738	6
428	 Underworld: Awakening (2012)	91974	7
428	 Underworld: Blood Wars (2016)	166558	8
428	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	9
428	 The Lord of the Rings: The Two Towers (2002)	5952	10
428	 The Lord of the Rings: The Return of the King (2003)	7153	11
428	 The Lord of the Rings: The Battle for Middle-earth (2004)	5952	12
428	 The Lord of the Rings: The Battle for Middle-earth II (2006)	5952	13
428	 The Lord of the Rings: The Battle for Middle-earth II: The Lord of the Rings: The	7153	29
378	 The Dark Knight (2008)	58559	1
378	 The Matrix (1999)	2571	2
378	 Se7en (1995)	1487	3
378	 The Usual Suspects (1995)	50	4
378	 Fight Club (1999)	2959	5
378	 The Shawshank Redemption (1994)	318	6
378	 The Godfather (1972)	858	7
378	 The Godfather Part II (1974)	1221	8
378	 Pulp Fiction (1994)	296	9
378	 The Dark Knight Rises (2012)	91529	11
378	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	12
378	 The Lord of the Rings: The Two Towers (2002)	5952	13
378	 The Lord of the Rings: The Return of the King (2003)	7153	14
378	 Inception (2010)	79132	15
378	 Interstellar (2014)	109487	16
378	 The Martian (2015)	134130	17
378	 Gravity (2013)	104841	18
378	 The Revenant (2015)	139385	19
378	 Mad Max: Fury Road (2015)	122882	20
378	 The Grand Budapest Hotel (2014)	109374	21
378	 The Social Network (2010)	80463	22
378	 The King's Speech (2010)	81845	23
378	 Slumdog Millionaire (2008)	63082	24
378	 Django Unchained (2012)	99114	25
378	 The Wolf of Wall Street (2013)	106782	26
378	 The Departed (2006)	48516	27
378	 No Country for Old Men (2007)	55820	28
378	 The Silence of the Lambs (1991)	135937	29
378	 American History X (1998)	2329	30
378	 The Truman Show (1998)	1682	31
378	 Memento (2000)	4226	32
378	 Fight Club (1999)	2959	33
378	 The Matrix (1999)	2571	34
378	 The Usual Suspects (1995)	50	35
378	 Se7en (1995)	1487	36
378	 Pulp Fiction (1994)	296	37
378	 The Shawshank Redemption (1994)	318	38
378	 The Godfather (1972)	858	39
378	 The Godfather Part II (1974)	1221	40
378	 The Dark Knight Rises (2012)	91529	42
378	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	43
378	 The Lord of the Rings: The Two Towers (2002)	5952	44
378	 The Lord of the Rings: The Return of the King (2003)	7153	45
378	 Inception (2010)	79132	46
378	 Interstellar (2014)	109487	47
378	 The Martian (2015)	134130	48
378	 Gravity (2013)	104841	49
378	 Mad Max: Fury Road (2015)	122882	50
252	 WALL-E (2008)	60069	1
252	 Up (2009)	68954	2
252	 Monsters, Inc. (2001)	4886	3
252	 Toy Story 2 (1999)	3114	4
252	 Finding Dory (2016)	157296	5
252	 Zootopia (2016)	152081	6
252	 Inside Out (2015)	134853	7
252	 Coco (2017)	177765	8
252	 Soul (2020)	6223	9
252	 The Incredibles (2004)	8961	10
252	 Ratatouille (2007)	50872	11
252	 Brave (2012)	95167	12
252	 Tangled (2010)	81847	13
252	 Frozen (2013)	106696	14
252	 Moana (2016)	166461	15
252	 Wreck-It Ralph (2012)	97913	16
252	 The Lego Movie (2014)	108932	17
252	 The Secret Life of Pets (2016)	135436	18
252	 Despicable Me (2010)	79091	19
252	 Despicable Me 2 (2013)	103335	20
252	 Minions (2015)	135887	21
252	 Shrek (2001)	4306	22
252	 Shrek 2 (2004)	8360	23
252	 Shrek the Third (2007)	53121	24
252	 Shrek Forever After (2010)	112006	25
252	 Madagascar (2005)	33615	26
252	 Madagascar: Escape 2 Africa (2008)	62999	27
252	 Madagascar 3: Europe's Most Wanted (2012)	95105	28
252	 The Lion King (1994)	134019	29
252	 The Lion King II: Simba's Pride (1998)	26999	30
252	 The Lion King 1½ (2004)	27619	31
252	 Aladdin (1992)	588	32
252	 The Little Mermaid (1989)	2081	33
252	 Beauty and the Beast (1991)	595	34
252	 Mulan (1998)	1907	35
252	 Pocahontas (1995)	48	36
252	 The Hunchback of Notre Dame (1996)	783	37
252	 Hercules (1997)	1566	38
252	 Fantasia (1940)	1282	39
252	 Pinocchio (1940)	596	40
252	 Dumbo (1941)	1029	41
252	 Bambi (1942)	2018	42
252	 Snow White and the Seven Dwarfs (1937)	594	43
252	 Cinderella (1950)	1022	44
252	 Alice in Wonderland (1951)	1032	45
252	 Peter Pan (1953)	2087	46
252	 Lady and the Tramp (1955)	2080	47
252	 Sleeping Beauty (1959)	2096	48
252	 101 Dalmatians (1961)	1367	49
252	 The Jungle Book (1967)	137857	50
26	 Heat (1995)	6	1
26	 Shawshank Redemption, The (1994)	318	2
26	 Usual Suspects, The (1995)	50	3
26	 Se7en (1995)	1487	4
26	 Braveheart (1995)	110	5
26	 Toy Story (1995)	1	6
26	 Fargo (1996)	608	7
26	 Trainspotting (1996)	778	8
26	 L.A. Confidential (1997)	1617	9
26	 Titanic (1997)	1721	10
26	 Good Will Hunting (1997)	1704	11
26	 Saving Private Ryan (1998)	2028	12
26	 Fight Club (1999)	2959	13
26	 The Matrix (1999)	2571	14
26	 American Beauty (1999)	2858	15
26	 The Sixth Sense (1999)	2762	16
26	 Toy Story 2 (1999)	3114	17
26	 The Truman Show (1998)	1682	18
26	 The Green Mile (1999)	3147	19
26	 All About My Mother (1999)	3083	20
26	 Crouching Tiger, Hidden Dragon (2000)	3996	21
26	 Memento (2000)	4226	22
26	 In the Mood for Love (2000)	4144	23
26	 Yi Yi (2000)	4334	24
26	 Mulholland Drive (2001)	4848	25
26	 Spirited Away (2001)	95633	26
26	 A Beautiful Mind (2001)	4995	27
26	 Amores perros (2000)	3897	28
26	 The Son's Room (2001)	140737	29
26	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	30
26	 The Lord of the Rings: The Two Towers (2002)	5952	31
26	 The Lord of the Rings: The Return of the King (2003)	7153	32
26	 City of God (2002)	62376	33
26	 Talk to Her (2002)	5066	34
26	 Punch-Drunk Love (2002)	5673	35
26	 Minority Report (2002)	5445	36
26	 Y Tu Mamá También (2001)	5225	37
26	 Lost in Translation (2003)	6711	38
26	 Oldboy (2003)	107314	39
26	 Eternal Sunshine of the Spotless Mind (2004)	7361	40
26	 Sideways (2004)	8949	42
26	 Before Sunset (2004)	8638	43
26	 Before Sunrise (1995)	215	44
26	 Caché (2005)	31685	45
26	 A History of Violence (2005)	37733	46
26	 Brokeback Mountain (2005)	39183	47
26	 Batman Begins (2005)	33794	48
26	 The Departed (2006)	48516	49
26	 Children of Men (2006)	48774	50
66	 The Shawshank Redemption (1994)	318	1
66	 The Godfather (1972)	858	2
66	 The Dark Knight (2008)	58559	3
66	 The Godfather Part II (1974)	1221	4
66	 12 Angry Men (1957)	1203	5
66	 Schindler's List (1993)	527	6
66	 The Lord of the Rings: The Return of the King (2003)	7153	7
66	 Pulp Fiction (1994)	296	8
66	 The Silence of the Lambs (1991)	135937	10
66	 The Dark Knight Rises (2012)	91529	11
66	 The Lord of the Rings: The Two Towers (2002)	5952	12
66	 The Godfather Part III (1990)	2023	13
66	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	14
66	 The Usual Suspects (1995)	50	15
66	 Fight Club (1999)	2959	16
66	 The Big Lebowski (1998)	1732	17
66	 Inception (2010)	79132	18
66	 Eternal Sunshine of the Spotless Mind (2004)	7361	19
66	 The Matrix (1999)	2571	20
66	 American Beauty (1999)	2858	21
66	 Se7en (1995)	1487	22
66	 The Sixth Sense (1999)	2762	23
66	 The Social Network (2010)	80463	24
66	 The Departed (2006)	48516	25
66	 No Country for Old Men (2007)	55820	26
66	 The Pianist (2002)	8950	27
66	 The King's Speech (2010)	81845	28
66	 Slumdog Millionaire (2008)	63082	29
66	 The Hurt Locker (2008)	69481	30
66	 The Wolf of Wall Street (2013)	106782	31
66	 Django Unchained (2012)	99114	32
66	 The Grand Budapest Hotel (2014)	109374	33
66	 Birdman or (The Unexpected Virtue of Ignorance) (2014)	112183	34
66	 Whiplash (2014)	112552	35
66	 Moonlight (2016)	5625	36
66	 The Shape of Water (2017)	180031	37
66	 Three Billboards Outside Ebbing, Missouri (2017)	177593	38
66	 Roma (2018)	188675	39
66	 Parasite (2019)	2256	40
66	 1917 (2019)	71057	41
66	 Joker (2019)	101088	42
66	 Once Upon a Time in Hollywood (2019)	6709	43
66	 Marriage Story (2019)	127136	44
66	 Parasite (2019)	2256	45
66	 The Irishman (2019)	86628	46
66	 Little Women (2019)	261	47
66	 Uncut Gems (2019)	4167	48
66	 Knives Out (2019)	168250	49
66	 The Farewell (2019)	158402	50
431	 The Usual Suspects (1995)	50	1
431	 The Shawshank Redemption (1994)	318	2
431	 Pulp Fiction (1994)	296	3
431	 Se7en (1995)	1487	4
431	 The Godfather (1972)	858	5
431	 The Godfather Part II (1974)	1221	6
431	 The Dark Knight (2008)	58559	7
431	 The Lord of the Rings: The Return of the King (2003)	7153	9
431	 The Lord of the Rings: The Two Towers (2002)	5952	10
431	 The Lord of the Rings: The Fellowship of the Ring (2001)	4993	11
431	 The Matrix (1999)	2571	12
431	 Fight Club (1999)	2959	13
431	 Inception (2010)	79132	14
431	 Interstellar (2014)	109487	15
431	 The Martian (2015)	134130	16
431	 Mad Max: Fury Road (2015)	122882	17
431	 Inception (2010)	79132	18
431	 The Dark Knight Rises (2012)	91529	19
431	 The Prestige (2006)	172233	20
431	 The Social Network (2010)	80463	21
431	 Eternal Sunshine of the Spotless Mind (2004)	7361	22
431	 Memento (2000)	4226	23
431	 The Grand Budapest Hotel (2014)	109374	24
431	 The King's Speech (2010)	81845	25
431	 Slumdog Millionaire (2008)	63082	26
431	 The Wolf of Wall Street (2013)	106782	27
431	 The Departed (2006)	48516	28
431	 No Country for Old Men (2007)	55820	29
431	 Django Unchained (2012)	99114	30
431	 The Hateful Eight (2015)	128360	31
431	 Inglourious Basterds (2009)	68157	32
431	 The Big Lebowski (1998)	1732	33
431	 Fargo (1996)	608	34
431	 Raising Arizona (1987)	1394	35
431	 The Big Short (2015)	148626	36
431	 The Wolf of Wall Street (2013)	106782	37
431	 The Social Network (2010)	80463	38
431	 The King's Speech (2010)	81845	39
431	 Slumdog Millionaire (2008)	63082	40
431	 The Departed (2006)	48516	41
431	 No Country for Old Men (2007)	55820	42
431	 Django Unchained (2012)	99114	43
431	 The Hateful Eight (2015)	128360	44
431	 Inglourious Basterds (2009)	68157	45
431	 The Big Lebowski (1998)	1732	46
431	 Fargo (1996)	608	47
431	 Raising Arizona (1987)	1394	48
431	 The Princess Bride (1987)	1197	49
431	 The Breakfast Club (1985)	1968	50
307	 The Hangover (2009)	69122	1
307	 Up (2009)	68954	2
307	 WALL·E (2008)	60069	3
307	 Iron Man (2008)	59315	4
307	 Shaun of the Dead (2004)	8874	5
307	 Donnie Darko (2001)	4878	6
307	 Almost Famous (2000)	3897	7
307	 Chasing Amy (1997)	1639	8
307	 Reservoir Dogs (1992)	1089	9
307	 Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1198	10
307	 X-Men (2000)	3793	11
307	 Pirates of the Caribbean: Dead Man's Chest (2006)	45722	12
307	 Stranger than Fiction (2006)	46976	13
307	 Casino Royale (2006)	49272	14
307	 Meet the Robinsons (2007)	52287	15
307	 Pirates of the Caribbean: At World's End (2007)	53125	16
307	 I Am Legend (2007)	56174	17
307	 Brick (2005)	44761	18
307	 Indiana Jones and the Kingdom of the Crystal Skull (2008)	59615	19
307	 Mr. Holland's Opus (1995)	62	20
307	 Happy Gilmore (1996)	104	21
307	 Bad Boys (1995)	145	22
307	 Dolores Claiborne (1995)	230	23
307	 Ed Wood (1994)	235	24
307	 Tommy Boy (1995)	333	25
307	 Four Rooms (1995)	18	26
