userId	title	itemId	rank
1001	 The Hunger Games Prequel 	331	22
1001	 The Maze Runner Prequel 	14	23
1001	 The Chronicles of Narnia Prequel 	254	24
1001	 The Lord of the Rings Prequel 	50	25
1001	 The Catcher in the Rye Prequel 	3	27
1001	 The Giver Prequel 	734	28
1001	 The Hunger Games Sequel 	331	29
1001	 The Maze Runner Sequel 	14	30
1001	 The Chronicles of Narnia Sequel 	254	31
1001	 The Lord of the Rings Sequel 	50	32
1001	 The Catcher in the Rye Sequel 	3	34
1001	 The Giver Sequel 	42	35
1001	 The Hunger Games Companion 	331	36
1001	 The Maze Runner Companion 	14	37
1001	 The Chronicles of Narnia Companion 	254	38
1001	 The Lord of the Rings Companion 	50	39
1001	 The Catcher in the Rye Companion 	3	41
1001	 The Giver Companion 	2082	42
1001	 The Hunger Games Spin-Off 	331	43
1001	 The Maze Runner Spin-Off 	14	44
1001	 The Chronicles of Narnia Spin-Off 	254	45
1001	 The Lord of the Rings Spin-Off 	50	46
1001	 The Catcher in the Rye Spin-Off 	3	48
1001	 The Giver Spin-Off 	42	49
1001	 The Hunger Games Series Box Set 	331	50
831	 The Catcher in the Rye 	3	1
831	 To Kill a Mockingbird 	305	2
831	 1984 	705	3
831	 The Great Gats	6	4
831	 Brave New World 	7	5
831	 Animal Farm 	187	6
831	 Lord of the Flies 	168	7
831	 The Grapes of Wrath 	804	8
831	 One Hundred Years of Solitude 	320	10
831	 The Lord of the Rings 	50	11
831	 The Hobbit 	19	12
831	 The Picture of Dorian Gray 	5	13
831	 Heart of Darkness 	219	14
831	 The Adventures of Huckleberry Finn 	249	15
831	 The Brothers Karamazov 	522	16
831	 The Iliad 	1032	17
831	 The Odyssey 	94	18
831	 The Divine Comedy 	1107	19
831	 War and Peace 	1128	20
831	 Don Quixote 	650	21
831	 Frankenstein 	32	23
831	 Wuthering Heights 	248	24
831	 The Scarlet Letter 	45	25
831	 The Little Prince 	369	26
831	 The Count of Monte Cristo 	250	27
831	 The Name of the Rose 	1626	28
831	 The Cat in the Hat 	588	29
831	 The Chronicles of Narnia 	254	30
831	 The Hitchhiker's Guide to the Galaxy 	1736	31
831	 The Alchemist 	113	32
831	 The Giving Tree 	734	33
831	 The Wind in the Willows 	508	34
831	 The Secret Garden 	294	35
831	 The Jungle Book 	774	36
831	 Alice's Adventures in Wonderland 	145	37
831	 The Call of the Wild 	326	38
831	 The Wonderful Wizard of Oz 	1145	39
831	 The Little Mermaid 	931	40
831	 The Velveteen Rabbit 	649	41
831	 The Tale of Peter Rabbit 	1896	42
831	 The Adventures of Tom Sawyer 	169	43
831	 The Prince and the Pauper 	1877	44
831	 The Adventures of Sherlock Holmes 	158	45
831	 The Time Machine 	673	46
831	 The War of the Worlds 	783	47
831	 The Invisible Man 	40	48
831	 The Island of Dr. Moreau 	1765	49
831	 The War of the Worlds 	783	50
548	 The Shining 	382	1
548	 The Stand 	54	2
548	 The Dark Tower Series 	121	4
548	 The Girl Who Loved Tom Gordon 	1465	5
548	 The Gunslinger 	121	6
548	 The Talisman 	1445	7
548	 The Dead Zone 	448	8
548	 The Long Walk 	2807	9
548	 The Drawing of the Three 	723	10
548	 The Waste Lands 	1167	11
548	 The Eyes of the Dragon 	850	13
548	 The Tommyknockers 	1549	14
548	 The Dark Half 	119	15
548	 The Shining Girls 	2483	16
548	 The Girl on the Train 	668	17
548	 The Hunger Games 	331	18
548	 The Maze Runner 	14	19
548	 The Book Thief 	266	20
548	 The Giver 	42	22
548	 The Perks of Being a Wallflower 	171	23
548	 The Catcher in the Rye 	3	24
548	 To Kill a Mockingbird 	305	25
548	 1984 	705	26
548	 The Great Gats	6	27
548	 The Lord of the Rings 	50	28
548	 The Hobbit 	19	29
548	 The Chronicles of Narnia 	254	30
548	 The Harry Potter Series 	8	31
548	 The Hunger Games Trilogy 	964	32
548	 The Divergent Series 	2827	33
548	 The Maze Runner Trilogy 	14	34
548	 The Chronicles of Prydain 	2328	35
548	 The Chronicles of Amber 	864	36
548	 The Belgariad 	1032	37
548	 The Wheel of Time 	525	38
548	 The Earthsea Cycle 	521	39
548	 The Chronicles of Thomas Covenant 	254	40
548	 The Dark is Rising Sequence 	2649	41
548	 The Chronicles of Vladimir Tod 	254	42
548	 The Bartimaeus Trilogy 	2561	43
548	 The Uglies Series 	1177	44
548	 The Giver Quartet 	42	45
548	 The His Dark Materials Trilogy 	216	46
548	 The Ender's Game Series 	515	47
548	 The Chronicles of Prydain 	2328	48
548	 The Chronicles of Narnia 	254	49
548	 The Chronicles of Amber 	864	50
373	 Pride and Prejudice 	61	1
373	 Wuthering Heights 	248	3
373	 Jane Eyre 	65	4
373	 The Catcher in the Rye 	3	5
373	 The Great Gats	6	6
373	 The Grapes of Wrath 	804	7
373	 The Adventures of Huckleberry Finn 	249	8
373	 The Picture of Dorian Gray 	5	9
373	 The Lord of the Rings 	50	10
373	 The Hobbit 	19	11
373	 1984 	705	12
373	 Animal Farm 	187	13
373	 Brave New World 	7	14
373	 The Hitchhiker's Guide to the Galaxy 	1736	15
373	 The Chronicles of Narnia 	254	16
373	 The Handmaid's Tale 	1240	17
373	 The Alchemist 	113	18
373	 The Kite Runner 	112	19
373	 The Hunger Games 	331	20
373	 The Book Thief 	266	21
373	 The Perks of Being a Wallflower 	171	23
373	 The Cat in the Hat 	588	24
373	 The Giving Tree 	734	25
373	 Charlotte's Web 	1441	26
373	 The Little Prince 	369	27
373	 The Outsiders 	38	28
373	 The Chronicles of Prydain 	2328	29
373	 The Harry Potter Series 	8	30
373	 The Lord of the Flies 	168	31
373	 The Chronicles of Amber 	864	32
373	 The Dark Tower Series 	121	33
373	 The Wheel of Time Series 	525	34
373	 The Belgariad Series 	2593	35
373	 The Sword of Truth Series 	68	36
373	 The Earthsea Cycle 	521	37
373	 The Chronicles of Thomas Covenant 	254	38
373	 The Dune Series 	2593	39
373	 The Ender's Game Series 	515	40
373	 The Redwall Series 	2593	41
373	 The Chronicles of Prydain 	2328	42
373	 The Chronicles of Narnia 	254	43
373	 The Chronicles of Amber 	864	44
373	 The Dark Tower Series 	121	45
373	 The Wheel of Time Series 	525	46
373	 The Belgariad Series 	2593	47
373	 The Sword of Truth Series 	68	48
373	 The Earthsea Cycle 	521	49
373	 The Chronicles of Thomas Covenant 	254	50
639	 The Catcher in the Rye 	3	1
639	 To Kill a Mockingbird 	305	2
639	 The Great Gats	6	3
639	 The Giver 	42	4
639	 The Hunger Games 	331	5
639	 1984 	705	7
639	 The Lord of the Rings 	50	8
639	 Animal Farm 	187	9
639	 The Hobbit 	19	10
639	 The Chronicles of Narnia 	254	11
639	 The Perks of Being a Wallflower 	171	12
639	 The Book Thief 	266	13
639	 The Maze Runner 	14	14
639	 The Outsiders 	38	15
639	 The Kite Runner 	112	16
639	 The Alchemist 	113	17
639	 The Cat in the Hat 	588	18
639	 The Giving Tree 	734	19
639	 The Chronicles of Prydain 	2328	20
639	 The Harry Potter Series 	8	21
639	 The Little Prince 	369	22
639	 The Chronicles of Amber 	864	23
639	 The Lord of the Flies 	168	24
639	 The Chronicles of Thomas Covenant 	254	25
639	 The Chronicles of Prydain 	2328	26
639	 The Chronicles of Narnia 	254	27
639	 The Wheel of Time 	525	28
639	 The Dark Tower Series 	121	29
639	 The Belgariad 	1032	30
639	 The Sword of Truth 	68	31
639	 The Chronicles of Amber 	864	32
639	 The Chronicles of Thomas Covenant 	254	33
639	 The Wheel of Time 	525	34
639	 The Dark Tower Series 	121	35
639	 The Belgariad 	1032	36
639	 The Sword of Truth 	68	37
639	 The Chronicles of Prydain 	2328	38
639	 The Chronicles of Narnia 	254	39
639	 The Lord of the Flies 	168	40
639	 The Catcher in the Rye 	3	41
639	 To Kill a Mockingbird 	305	42
639	 The Great Gats	6	43
639	 The Giver 	42	44
639	 The Hunger Games 	331	45
639	 1984 	705	47
639	 The Lord of the Rings 	50	48
639	 Animal Farm 	187	49
639	 The Hobbit 	19	50
381	 The Giver 	42	1
381	 The Hunger Games 	331	2
381	 The Maze Runner 	14	3
381	 Divergent 	2354	4
381	 The Outsiders 	38	6
381	 The Perks of Being a Wallflower 	171	7
381	 The Catcher in the Rye 	3	8
381	 The Chronicles of Narnia 	254	9
381	 The Lord of the Rings 	50	10
381	 The Harry Potter Series 	8	11
381	 The Hobbit 	19	12
381	 The Golden Compass 	2479	13
381	 The Lightning Thief 	2201	14
381	 The Maze of Bones 	803	15
381	 The Hunger Games Trilogy 	964	16
381	 The Divergent Trilogy 	1912	17
381	 The Book of Three 	2502	18
381	 The Chronicles of Prydain 	2328	19
381	 The Chronicles of Thomas Covenant 	254	20
381	 The Chronicles of Amber 	864	21
381	 The Dark is Rising Sequence 	2649	22
381	 The Earthsea Cycle 	521	23
381	 The Belgariad 	1032	24
381	 The Wheel of Time 	525	25
381	 The Sword of Truth 	68	26
381	 The Bartimaeus Trilogy 	2561	27
381	 The Abhorsen Trilogy 	2561	28
381	 The His Dark Materials Trilogy 	216	29
381	 The Redwall Series 	2593	30
381	 The Ranger's Apprentice Series 	1499	31
381	 The Inheritance Cycle 	134	32
381	 The Septimus Heap Series 	152	33
381	 The Bartimaeus Trilogy 	2561	34
381	 The Chronicles of Chrestomanci 	254	35
381	 The Dark Tower Series 	121	36
381	 The Chronicles of Narnia 	254	37
381	 The Chronicles of Prydain 	2328	38
381	 The Chronicles of Thomas Covenant 	254	39
381	 The Chronicles of Amber 	864	40
381	 The Dark is Rising Sequence 	2649	41
381	 The Earthsea Cycle 	521	42
381	 The Belgariad 	1032	43
381	 The Wheel of Time 	525	44
381	 The Sword of Truth 	68	45
381	 The Bartimaeus Trilogy 	2561	46
381	 The Abhorsen Trilogy 	2561	47
381	 The His Dark Materials Trilogy 	216	48
381	 The Redwall Series 	2593	49
381	 The Ranger's Apprentice Series 	1499	50
951	 The Adventures of Tom Sawyer 	169	1
951	 The Catcher in the Rye 	3	2
951	 The Great Gats	6	3
951	 To Kill a Mockingbird 	305	4
951	 The Giver 	42	5
951	 The Hunger Games 	331	6
951	 The Book Thief 	266	8
951	 The Hobbit 	19	9
951	 The Lord of the Rings 	50	10
951	 The Chronicles of Narnia 	254	11
951	 The Outsiders 	38	12
951	 The Perks of Being a Wallflower 	171	13
951	 The Maze Runner 	14	14
951	 The Kite Runner 	112	15
951	 1984 	705	16
951	 Animal Farm 	187	17
951	 Brave New World 	7	18
951	 The Alchemist 	113	19
951	 The Little Prince 	369	20
951	 The Hitchhiker’s Guide to the Galaxy 	1736	21
951	 The Princess Bride 	144	22
951	 The Giving Tree 	734	23
951	 The Chronicles of Prydain 	2328	24
951	 The Golden Compass 	2479	25
951	 The Neverending Story 	475	26
951	 The Handmaid’s Tale 	1240	27
951	 The Lord of the Flies 	168	28
951	 The Princess Diaries 	193	29
951	 The Harry Potter Series 	8	30
951	 The Hunger Games Trilogy 	964	31
951	 The Divergent Trilogy 	1912	32
951	 The Maze Runner Trilogy 	14	33
951	 The Dark Tower Series 	121	34
951	 The Chronicles of Amber 	864	35
951	 The Belgariad 	1032	36
951	 The Wheel of Time Series 	525	37
951	 The Earthsea Cycle 	521	38
951	 The Chronicles of Thomas Covenant 	254	39
951	 The Sword of Truth Series 	68	40
951	 The Bartimaeus Trilogy 	2561	41
951	 The Redwall Series 	2593	42
951	 The His Dark Materials Trilogy 	216	43
951	 The Uglies Series 	1177	44
951	 The Septimus Heap Series 	152	45
951	 The Artemis Fowl Series 	1265	46
951	 The Inheritance Cycle 	134	47
951	 The Chronicles of Vladimir Tod 	254	48
951	 The Bartimaeus Trilogy 	2561	49
951	 The Abhorsen Trilogy 	2561	50
995	 The Catcher in the Rye 	3	1
995	 To Kill a Mockingbird 	305	2
995	 The Great Gats	6	3
995	 The Grapes of Wrath 	804	4
995	 The Lord of the Rings 	50	5
995	 The Hitchhiker's Guide to the Galaxy 	1736	6
995	 1984 	705	7
995	 Brave New World 	7	8
995	 The Alchemist 	113	9
995	 The Kite Runner 	112	10
995	 The Book Thief 	266	11
995	 The Hunger Games 	331	12
995	 The Chronicles of Narnia 	254	13
995	 The Hobbit 	19	15
995	 The Little Prince 	369	16
995	 The Handmaid's Tale 	1240	17
995	 The Girl on the Train 	668	18
995	 The Da Vinci Code 	278	19
995	 The Cat in the Hat 	588	21
995	 The Lord of the Flies 	168	22
995	 The Adventures of Huckleberry Finn 	249	23
995	 The Picture of Dorian Gray 	5	24
995	 The Old Man and the Sea 	390	25
995	 The Secret Garden 	294	26
995	 The Chronicles of Prydain 	2328	27
995	 The Harry Potter Series 	8	28
995	 The Chronicles of Amber 	864	29
995	 The Chronicles of Thomas Covenant 	254	30
995	 The Wheel of Time Series 	525	31
995	 The Dark Tower Series 	121	32
995	 The Chronicles of Narnia 	254	33
995	 The Chronicles of Prydain 	2328	34
995	 The Lord of the Rings 	50	35
995	 The Chronicles of Amber 	864	36
995	 The Wheel of Time Series 	525	37
995	 The Dark Tower Series 	121	38
995	 The Hunger Games Trilogy 	964	39
995	 The Harry Potter Series 	8	40
995	 The Chronicles of Thomas Covenant 	254	41
995	 The Chronicles of Prydain 	2328	42
995	 The Lord of the Rings 	50	43
995	 The Chronicles of Amber 	864	44
995	 The Wheel of Time Series 	525	45
995	 The Dark Tower Series 	121	46
995	 The Hunger Games Trilogy 	964	47
995	 The Harry Potter Series 	8	48
995	 The Chronicles of Thomas Covenant 	254	49
995	 The Chronicles of Prydain 	2328	50
1250	 The Hunger Games 	331	1
1250	 The Chronicles of Narnia 	254	2
1250	 The Giver 	42	3
1250	 The Maze Runner 	14	5
1250	 The Book Thief 	266	6
1250	 The Perks of Being a Wallflower 	171	7
1250	 The Catcher in the Rye 	3	8
1250	 To Kill a Mockingbird 	305	9
1250	 1984 	705	10
1250	 The Outsiders 	38	11
1250	 The Chronicles of Prydain 	2328	12
1250	 The Golden Compass 	2479	13
1250	 The Hobbit 	19	14
1250	 The Lord of the Flies 	168	15
1250	 The Chronicles of Amber 	864	16
1250	 The Dark is Rising 	2649	17
1250	 The Chronicles of Thomas Covenant 	254	18
1250	 The Belgariad 	1032	19
1250	 The Wheel of Time 	525	20
1250	 The Sword of Truth 	68	21
1250	 The Earthsea Cycle 	521	22
1250	 The Chronicles of Pern 	2328	23
1250	 The Redwall Series 	2593	24
1250	 The Farseer Trilogy 	2561	25
1250	 The Bartimaeus Trilogy 	2561	26
1250	 The Abhorsen Trilogy 	2561	27
1250	 The Uglies Series 	1177	28
1250	 The Inheritance Cycle 	134	29
1250	 The Bartimaeus Trilogy 	2561	30
1250	 The Dark Tower Series 	121	31
1250	 The Chronicles of Chrestomanci 	254	32
1250	 The Chronicles of Narnia 	254	33
1250	 The Chronicles of Prydain 	2328	34
1250	 The Chronicles of Amber 	864	35
1250	 The Belgariad 	1032	36
1250	 The Sword of Truth 	68	37
1250	 The Earthsea Cycle 	521	38
1250	 The Redwall Series 	2593	39
1250	 The Farseer Trilogy 	2561	40
1250	 The Abhorsen Trilogy 	2561	41
1250	 The Uglies Series 	1177	42
1250	 The Inheritance Cycle 	134	43
1250	 The Dark Tower Series 	121	44
1250	 The Chronicles of Chrestomanci 	254	45
1250	 The Chronicles of Thomas Covenant 	254	46
1250	 The Bartimaeus Trilogy 	2561	47
1250	 The Chronicles of Pern 	2328	48
1250	 The Wheel of Time 	525	49
1250	 The Lord of the Rings 	50	50
266	 The Catcher in the Rye 	3	1
266	 The Great Gats	6	2
266	 To Kill a Mockingbird 	305	3
266	 1984 	705	4
266	 The Lord of the Rings 	50	5
266	 The Hobbit 	19	6
266	 The Giver 	42	7
266	 The Hunger Games 	331	8
266	 Animal Farm 	187	9
266	 The Chronicles of Narnia 	254	10
266	 The Harry Potter Series 	8	11
266	 The Hitchhiker’s Guide to the Galaxy 	1736	12
266	 The Little Prince 	369	13
266	 The Alchemist 	113	14
266	 The Kite Runner 	112	15
266	 The Book Thief 	266	16
266	 The Perks of Being a Wallflower 	171	18
266	 The Cat in the Hat 	588	19
266	 The Giving Tree 	734	20
266	 The Outsiders 	38	21
266	 The Chronicles of Prydain 	2328	22
266	 The Lord of the Flies 	168	23
266	 The Handmaid’s Tale 	1240	24
266	 The Chronicles of Amber 	864	25
266	 The Princess Bride 	144	26
266	 The Neverending Story 	475	27
266	 The Little House on the Prairie 	703	28
266	 The Chronicles of Thomas Covenant 	254	29
266	 The Dark Tower Series 	121	30
266	 The Chronicles of Thomas Covenant 	254	31
266	 The Chronicles of Narnia 	254	32
266	 The Lord of the Rings 	50	33
266	 The Hobbit 	19	34
266	 The Hunger Games 	331	35
266	 The Giver 	42	36
266	 The Harry Potter Series 	8	37
266	 The Chronicles of Prydain 	2328	38
266	 The Cat in the Hat 	588	39
266	 The Giving Tree 	734	40
266	 The Outsiders 	38	41
266	 The Handmaid’s Tale 	1240	42
266	 The Princess Bride 	144	43
266	 The Neverending Story 	475	44
266	 The Little House on the Prairie 	703	45
266	 The Dark Tower Series 	121	46
266	 The Hitchhiker’s Guide to the Galaxy 	1736	47
266	 The Little Prince 	369	48
266	 The Alchemist 	113	49
266	 The Kite Runner 	112	50
555	 The Catcher in the Rye 	3	1
555	 To Kill a Mockingbird 	305	2
555	 The Great Gats	6	3
555	 1984 	705	4
555	 The Lord of the Rings 	50	5
555	 The Hitchhiker's Guide to the Galaxy 	1736	6
555	 The Hobbit 	19	7
555	 Animal Farm 	187	8
555	 The Hunger Games 	331	9
555	 The Chronicles of Narnia 	254	10
555	 The Alchemist 	113	11
555	 The Little Prince 	369	12
555	 The Kite Runner 	112	13
555	 The Book Thief 	266	14
555	 The Grapes of Wrath 	804	15
555	 The Cat in the Hat 	588	16
555	 The Giving Tree 	734	17
555	 The Outsiders 	38	18
555	 The Chronicles of Prydain 	2328	20
555	 The Lord of the Flies 	168	21
555	 The Harry Potter Series 	8	22
555	 The Chronicles of Amber 	864	23
555	 The Chronicles of Thomas Covenant 	254	24
555	 The Wheel of Time Series 	525	25
555	 The Dark Tower Series 	121	26
555	 The Belgariad 	1032	27
555	 The Sword of Truth Series 	68	28
555	 The Ender's Game Series 	515	29
555	 The Chronicles of Narnia 	254	30
555	 The Chronicles of Prydain 	2328	31
555	 The Chronicles of Amber 	864	32
555	 The Chronicles of Thomas Covenant 	254	33
555	 The Wheel of Time Series 	525	34
555	 The Dark Tower Series 	121	35
555	 The Belgariad 	1032	36
555	 The Sword of Truth Series 	68	37
555	 The Ender's Game Series 	515	38
555	 The Chronicles of Narnia 	254	39
555	 The Chronicles of Prydain 	2328	40
555	 The Chronicles of Amber 	864	41
555	 The Chronicles of Thomas Covenant 	254	42
555	 The Wheel of Time Series 	525	43
555	 The Dark Tower Series 	121	44
555	 The Belgariad 	1032	45
555	 The Sword of Truth Series 	68	46
555	 The Ender's Game Series 	515	47
555	 The Chronicles of Narnia 	254	48
555	 The Chronicles of Prydain 	2328	49
555	 The Chronicles of Amber 	864	50
1187	 The Catcher in the Rye 	3	1
1187	 To Kill a Mockingbird 	305	2
1187	 The Great Gats	6	3
1187	 1984 	705	4
1187	 The Giver 	42	5
1187	 The Hunger Games 	331	6
1187	 The Hitchhiker's Guide to the Galaxy 	1736	7
1187	 The Lord of the Rings 	50	8
1187	 The Harry Potter Series 	8	9
1187	 The Chronicles of Narnia 	254	10
1187	 The Hobbit 	19	11
1187	 The Little Prince 	369	12
1187	 The Alchemist 	113	13
1187	 The Kite Runner 	112	14
1187	 The Book Thief 	266	15
1187	 The Girl with the Dragon Tattoo 	668	17
1187	 The Perks of Being a Wallflower 	171	18
1187	 The Handmaid's Tale 	1240	19
1187	 The Outsiders 	38	20
1187	 The Chronicles of Prydain 	2328	21
1187	 The Lord of the Flies 	168	22
1187	 The Cat in the Hat 	588	23
1187	 The Giving Tree 	734	24
1187	 The Chronicles of Amber 	864	25
1187	 The Chronicles of Thomas Covenant 	254	26
1187	 The Chronicles of Prydain 	2328	27
1187	 The Chronicles of Narnia 	254	28
1187	 The Wheel of Time 	525	29
1187	 The Dark Tower Series 	121	30
1187	 The Belgariad 	1032	31
1187	 The Sword of Truth 	68	32
1187	 The Chronicles of Amber 	864	33
1187	 The Belgariad 	1032	34
1187	 The Sword of Truth 	68	35
1187	 The Dark Tower Series 	121	36
1187	 The Wheel of Time 	525	37
1187	 The Chronicles of Thomas Covenant 	254	38
1187	 The Martian Chronicles 	521	39
1187	 The Foundation Series 	2593	40
1187	 The Dune Series 	2593	41
1187	 The Ender's Game Series 	515	42
1187	 The Uglies Series 	1177	43
1187	 The Hunger Games Trilogy 	964	44
1187	 The Maze Runner Series 	14	45
1187	 The Divergent Series 	2827	46
1187	 The Chronicles of Vladimir Tod 	254	47
1187	 The Mortal Instruments Series 	179	48
1187	 The Redwall Series 	2593	50
50	 The Hunger Games 	331	1
50	 The Book Thief 	266	4
50	 The Perks of Being a Wallflower 	171	5
50	 The Catcher in the Rye 	3	6
50	 To Kill a Mockingbird 	305	7
50	 The Giver 	42	8
50	 The Maze Runner 	14	9
50	 The Chronicles of Narnia 	254	10
50	 The Outsiders 	38	11
50	 The Kite Runner 	112	12
50	 The Lord of the Rings 	50	13
50	 The Great Gats	6	14
50	 The Alchemist 	113	15
50	 The Help 	269	16
50	 The Lovely Bones 	353	17
50	 The Harry Potter Series 	8	18
50	 The Da Vinci Code 	278	19
50	 The Hunger Games Trilogy 	964	20
50	 The Divergent Series 	2827	21
50	 The Chronicles of Narnia Series 	254	22
50	 The Lord of the Rings Trilogy 	50	23
50	 The Hobbit 	19	24
50	 The Giver Quartet 	42	25
50	 The Maze Runner Trilogy 	14	26
50	 The Selection Series 	2593	27
50	 The Hunger Games Prequel 	331	28
50	 The Fault in Our Stars Trilogy 	2561	29
50	 The Book Thief Trilogy 	266	30
50	 The Perks of Being a Wallflower Trilogy 	171	31
50	 The Catcher in the Rye Trilogy 	3	32
50	 To Kill a Mockingbird Trilogy 	305	33
50	 The Kite Runner Trilogy 	112	34
50	 The Great Gats	6	35
50	 The Alchemist Trilogy 	113	36
50	 The Help Trilogy 	2561	37
50	 The Lovely Bones Trilogy 	353	38
50	 The Harry Potter Series 	8	39
50	 The Da Vinci Code Trilogy 	278	40
50	 The Hunger Games Series 	331	41
50	 The Divergent Series 	2827	42
50	 The Chronicles of Narnia Series 	254	43
50	 The Lord of the Rings Series 	50	44
50	 The Hobbit Series 	19	45
50	 The Giver Quartet 	42	46
50	 The Maze Runner Series 	14	47
50	 The Selection Series 	2593	48
50	 The Hunger Games Prequel Series 	331	49
428	 The Hunger Games 	331	1
428	 The Catcher in the Rye 	3	3
428	 To Kill a Mockingbird 	305	4
428	 1984 	705	5
428	 The Great Gats	6	6
428	 The Giver 	42	7
428	 The Book Thief 	266	8
428	 The Perks of Being a Wallflower 	171	9
428	 The Chronicles of Narnia 	254	10
428	 The Outsiders 	38	11
428	 The Maze Runner 	14	12
428	 The Alchemist 	113	13
428	 The Kite Runner 	112	14
428	 The Cat in the Hat 	588	15
428	 The Hitchhiker's Guide to the Galaxy 	1736	16
428	 The Lord of the Flies 	168	17
428	 The Giving Tree 	734	18
428	 The Little Prince 	369	19
428	 The Chronicles of Prydain 	2328	20
428	 The Golden Compass 	2479	21
428	 The Princess Bride 	144	22
428	 The Lord of the Rings: The Two Towers 	50	23
428	 The Lord of the Rings: The Return of the King 	470	24
428	 The Lord of the Rings: The Fellowship of the Ring 	471	25
428	 The Hobbit 	19	26
428	 The Chronicles of Amber 	864	27
428	 The Neverending Story 	475	28
428	 The Dark Tower 	2242	29
428	 The Harry Potter Series 	8	30
428	 The Hunger Games Trilogy 	964	31
428	 The Chronicles of Thomas Covenant 	254	32
428	 The Wheel of Time 	525	33
428	 The Belgariad 	1032	34
428	 The Sword of Truth 	68	35
428	 The Chronicles of Prydain 	2328	36
428	 The Chronicles of Narnia 	254	37
428	 The Earthsea Cycle 	521	38
